,제목,가수,가사,좋아요
76,Missing You (feat. 김윤아 Of 자우림),G-DRAGON,"Yeah 
아무 생각 없이 평소와 같이 
보통 사람들과 만나 웃고 말하지
밤이 되면 TV가 내 유일한 친구고
아침해가 떠오르면은 그제서야 잠이 들죠
너무 초라해 나 널 많이 좋아했나봐
네가 떠난 후 파란 하늘 
내 눈엔 노랗게만 보여
그댄 어디서 아파해요 나 여기 있어
아님 혹시 다른 사람과 
다른 사랑하니 보고싶어 my baby

내 맘은 이리 울적한데 말할 사람이 없다
나도 가끔 활짝 웃고 싶은데 
곁엔 아무도 없다

Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you

그땐 그랬지 우리사인 투명하고 깨끗했지
처음에는 애틋했지 
다들 그래 알면서 왜 그랬지
(but) 갈수록 유리 깨지듯 
손에 낀 반지가 빛 바래지듯
날카로운 칼에 베이듯 
속박이란 사슬에 목이 죄이듯

늘 좋을 줄 만 알았던 너와의 기억도
풀리지 않던 오해 및 상처만 남아 싫어도
헤어져란 말은 끝까지 참았어야만 했는데
(그래도) 싸우고 다투던 그때가 
지금보단 나을텐데

내 맘은 이리 울적한데 말할 사람이 없다
나도 가끔 활짝 웃고 싶은데 
곁엔 아무도 없다

Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you

나는 아직도 매일 눈을 뜨면 
네가 옆에 있는 것만 같아
우리 함께했던 많은 시간들 
되돌릴 순 없나 아-아-아-

내 맘은 이리 울적한데 말할 사람이 없다
나도 가끔 활짝 웃고 싶은데 
곁엔 아무도 없다 아-아-아-아-

내 맘은 이리 울적한데 말할 사람이 없다
나도 가끔 활짝 웃고 싶은데 
곁엔 아무도 없다

Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you oh oh
Maybe i'm missing you
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","6,897"
77,IF U,YESUKI,"Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔

Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서
Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서


이곳저곳 다쑤시고왔지 이미 오버에도 나의 깃발이
tell'em how to 어케 쟤넬 이기는지에 대해서는 보여주지
걔네말로 하면 다 걔넨 부자지만은 나는 빠꾸미
문밖에있는 애들 대다수는 몰라 cuz they don't need 

날 깨우는데 안필요해 카페인
오직내 의지만 필요 여기엔
아직까지 nothin' 비록 여기엔
아직 초라해도 이뤄 결국엔

Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서

오 난 game이 같이해 이걸 ㄱㄴ 조이스틱 으로 맞춰 우리 만날 날 맞추듯 girl my
there's no body baby don't worry 여긴 내 나와 바리
if theres a body i could make'em diseapear from you

Doing on my own thing everyday
Doing on my own thing everyday
Doing on my own thing everyday
Doing on my own thing everyday

Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서
Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서

if u doubt with my girl 그건 상상마 어떤 일에도 결국엔 이뤄냈던거야
if u doubt with my girl 그건 상상마 어떤 일에도 결국 이뤄냈던거야
if u doubt with my girl 그건 상상마 어떤 일에도 결국엔 이뤄냈던거야
if u doubt with my girl 그건 상상마 어떤 일에도 결국 이뤄냈던거야

Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서
Doing on my own thing everyday
이뤄가는 발걸음 내 곁엔
니가 있지 항상 나의 곁에
너의 꿈을 이뤄주고 파서

Doing on my own thing everyday
Doing on my own thing everyday
이뤄가는 발걸음 내곁에
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",1
78,Original,VVS karim,"OG 인척했던 형들 지금 나이 먹고 추해졌어
잘 나갔던 때가 잠깐이었던 형들 안쓰러워
정신 못 차리면 이번 연도 겨울엔 저 형처럼
될 수도 있으니깐 stay focus
전부 심리전 still play poker
근데 난 기마전을 해 레인지로버
겨울엔 balenciaga party in 두바이
난 Cigar 한대 말러 가지 쿠바
너와 난 마치 티몬과 품바
근데 술 먹고는 정확하게 나눠 뿜빠이
기회를 놓지 않으려고 달려 매 순간
그래서 랩을 우렁차게 뱉어 군가
열받게 하면 다 부숴 버려 테이블
금요일마다 신사처럼 막 빼입어
bottle로 산으로 만들어 우리 테이블
불우한 이웃을 위해 뿌려 내 paper
열받게 하면 다 부숴 버려 테이블
금요일마다 신사처럼 막 빼입어
bottle로 산으로 만들어 우리 테이블
불우한 이웃을 위해 뿌려 내 paper
인생은 풀릴 것 같으면서 잘 풀리지 않아
서민을 벗어나기 빡세 노력이 얼마나
세상을 이분법으로 나누는 지금은 전국시대
속 빈 강정처럼 속은 비었는데 오로지 겉치레
아마 세상은 똑똑한 사람만 살아남아
머리를 안 굴리면 수면 아래로 가라앉아
Mz니, 꼰대니 그딴 건 관심 없고 내가 뿌린 돈
다시 회수하고 넘겨야지 손익분기점
하루 종일 인스타 보며 밥만 먹고 똥만 싸
그러다가 조금만 힘들면 도망가
어떻게 세상이 너를 맞춰 네가 세상을 맞춰야지
남 탓도 그만, 너 자신을 돌아봐
도파민은 절여졌고 두 번 다시 못 돌아가
그래서 나는 두 번 실수는 절대 안 한다
이미 떠나간 버스 두번 못잡아
허나 내가 버스를 태워줄테니깐 꽉잡아
이미 떠나간 버스 두번 못잡아
허나 내가 버스를 태워줄테니깐 꽉잡아
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",2
79,STUUDY,Young Lian,"HOOK 1

they said i'm lyin' so i show'em whats the real
pass 해달라 했지 like whats the deal
매일밤 프라다 and 루이 마치 마술이
내일밤엔 펼쳐지라고 난 기도하지

내가 있는곳은 iphone처럼 hot spot
니가 나를 못 봤어도 non stop
내 속도는 그 Iphone 속의 아스팔트
이것 저것 지금 혼자 자습함

HOOK 2

혼자 자습함
was cold as winter 에스파
maybe 다 이건 god's plan
날 믿은 mom i Trust her
이젠 bounce now 출발도 하기전에 도착
먼저 앞서갔던 걔는 돈 문제에 봉착
걔는 자신이 해온게 부정당해
할까봐 걔넨 이미 복잡
돈에 대한 의미가 달라 속상해 oh

Verse1

they said im lyin' so i show'em how to ride
대칭 같아도 우린 달라 하루가
배신감만 너는 느끼겠지만
어쩔수없이 달라 우린 너도 알지만
이젠 서로 다른 시간속에 살지만
대신 난 다 챙겨줬지 나랑 같이간
애들 근데 너는 이미 떠난 마지막
애들 근데 너는 이미 떠난 마지막

HOOK 1

they said i'm lyin' so i show'em whats the real
pass 해 달라 했지 like whats the deal
매일밤 프라다 and 루이 마치 마술이
내일밤엔 펼쳐지라고 난 기도하지

내가 있는곳은 iphone처럼 hot spot
니가 나를 못 봤어도 im non stop
내 속도는 그 Iphone 속의 아스팔트
이것 저것 지금까지 혼자 자습함

HOOK 2

혼자 자습함
was cold as winter 에스파
maybe 다 이건 god's plan
날 믿은 mom i Trust her
이젠 bounce now 출발도 하기전에 도착
먼저 앞서갔던 걔는 돈 문제에 봉착
걔는 자신이 해온게 부정당해
할까봐 걔넨 이미 복잡
돈에 대한 의미가 달라 속상해

they said i'm lyin' so i show'em whats the real
they said i'm lyin' so i show'em whats the real
they said i'm lyin' so i show'em whats the real
they said i'm lyin' so i show'em whats the real
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",0
80,Y (Please Tell Me Why),프리스타일(Free Style),"My baby love you so much forever you and I
I love you oh I love you so much forever you and I
My baby love you so much forever you and I
I love you oh I love you so much forever you and I

지나간 시간들을 모두 다 되돌린 순 없겠지
하나 둘 쌓여가는 걱정도 모두 내 탓이겠지
하루가 지나고 이틀이 아무 의미가 없어
너 없는 이 순간이 내게는 아무 느낌도 없어

Tell Me, Please Tell Me Why 왜 나를 떠나갔어
Please Tell Me Why 사랑하는 나를 두고 Tell Me
Please Tell Me Why 내게 다시 돌아와줘
지난 아픈 기억들은 모두 잊고서
우리 다시 시작해 Baby

My baby love you so much forever you and I
I love you oh I love you so much forever you and I
My baby love you so much forever you and I
I love you oh I love you so much forever you and I

You're ex-girlfriend how have you been 

어떻게 지내
너도 알겠지 내가 바보같은 남자란 거
무엇가를 잃어버린 것처럼 
불안해 그 안에 가슴에 구멍이 난 것처럼

허전해 여전해 한 번 시작된 눈물은 
대체 마르지가 않아 여태 혹시나 마주칠까
니가 자주 걷는 거리를 두리번 두리번 거림을
반복하는 내 모습을 보면

너 때문인 걸 My girl so fun
How much of love 너 역시 난
너와 함께 했던 그 곳을 찾아 다닐지도 몰라
다시 내게 돌아와줘 my sweetheart

Please Tell Me Why 왜 나를 떠나갔어
Please Tell Me Why 사랑하는 나를 두고 Tell Me
Please Tell Me Why 내게 다시 돌아와줘
지난 아픈 기억들은 모두 잊고서
우리 다시 시작해 Baby

My baby love you so much forever you and I
I love you oh I love you so much forever you and I
My baby love you so much forever you and I
I love you oh I love you so much forever you and I

난 지금 여기 있는데 널 항상 기다리는데
어떻게 해야 하는지 되돌릴 순 없는지
다시 내게 돌아와줘

My baby love you so much forever you and I
I love you oh I love you so much forever you and I
My baby love you so much forever you and I
I love you oh I love you so much forever you and I
soyeoni83 님이 등록해 주신 가사입니다.
가사 오류 제보","100,833"
81,봄날,방탄소년단,"보고 싶다 이렇게 말하니까 더 보고 싶다
너희 사진을 보고 있어도 보고 싶다
너무 야속한 시간 나는 우리가 밉다
이젠 얼굴 한 번 보는 것 조차 힘들어진 우리가
여긴 온통 겨울 뿐이야
8월에도 겨울이 와
마음은 시간을 달려가네
홀로 남은 설국열차
니 손 잡고 지구 반대편까지 가
겨울을 끝내고파
그리움들이 얼마나 눈처럼 내려야
그 봄날이 올까
Friend
허공을 떠도는 작은 먼지처럼 작은 먼지처럼
날리는 눈이 나라면
조금 더 빨리 네게 닿을 수 있을 텐데
눈꽃이 떨어져요 또 조금씩 멀어져요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
얼마나 기다려야 또 몇 밤을 더 새워야
널 보게 될까 (널 보게 될까)
만나게 될까 (만나게 될까)
추운 겨울 끝을 지나 다시 봄날이 올 때까지
꽃 피울 때까지 그곳에 좀 더 머물러줘
머물러줘
니가 변한 건지 아니면 내가 변한 건지
이 순간 흐르는 시간조차 미워
우리가 변한 거지 뭐 모두가 그런 거지 뭐
그래 밉다 니가 넌 떠났지만
단 하루도 너를 잊은 적이 없었지 난
솔직히 보고 싶은데 이만 너를 지울게
그게 널 원망하기보단 덜 아프니까
시린 널 불어내 본다 연기처럼 하얀 연기처럼
말로는 지운다 해도
사실 난 아직 널 보내지 못하는데
눈꽃이 떨어져요 또 조금씩 멀어져요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
얼마나 기다려야 또 몇 밤을 더 새워야
널 보게 될까 (널 보게 될까)
만나게 될까 (만나게 될까)
You know it all You're my best friend
아침은 다시 올 거야
어떤 어둠도 어떤 계절도 영원할 순 없으니까
벚꽃이 피나봐요 이 겨울도 끝이 나요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
조금만 기다리면 며칠 밤만 더 새우면
만나러 갈게 (만나러 갈게)
데리러 갈게 (데리러 갈게)
추운 겨울 끝을 지나 다시 봄날이 올 때까지
꽃 피울 때까지 그곳에 좀 더 머물러줘
머물러줘
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","33,599"
82,비도 오고 그래서 (Feat. 신용재),헤이즈(Heize),"비도 오고 그래서 
네 생각이 났어
생각이 나서 그래서 
그랬던거지
별 의미 없지

오늘은 오랜만에 네 생각을 하는 날이야
일부러 난 너와 내가 담겨 있는 노랠 찾아
오늘은 슬프거나 우울해도 괜찮은 맘이야
어차피 이 밤이 다 지나가면은 별 수도 없이
난 또 한 동안은 널 잊고 살테니까
내 가슴 속에만 품고 살아갈테니까

비도 오고 그래서 
네 생각이 났어
생각이 나서 그래서 
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서

떨어지는 빗물과
시계 초침 소리가
방 안 가득 채우면
그 때로 난 돌아가
차라리 난 이 비가
그치지 않았음 해
매일 기억 속에 살 수 있게
나 널 아프게 했던 못난 놈이니까
널 다시 품에 안을 자격도 없으니까

비도 오고 그래서 
네 생각이 났어
생각이 나서 그래서 
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서

우리에게 주어진 행복을
너무 빨리 쓴 것 같아
거기까지 인 것 같아
이 비가 그칠 땐 각자 있던 곳에서
다시 살아가야만 해

비도 오고 그래서 
네 생각이 났어
생각이 나서 그래서 
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","25,717"
83,Say Yes,로꼬,"니 눈앞에 왔잖아 
내가 여기 있잖아 
너의 입술로 말을 해줘 say yes say yes
나도 모르게 
너에게 가고 있나봐 
부는 바람에 내 맘 전할래 love is true

간지럽게만 느껴지던 눈 빛이
이제는 익숙 하단듯이 웃음 짓지
그 쪽으로 걸어가기만 하면 돼
라고 친구들은 계속해서 날 부추기지만
 
아직은 무거운 구두의 뒷 굽
차라리 벗어버리고 싶은 이 밤의 끝
손을 내밀어 줬으면 해
맨발로 너에게 뛰어갈 수 있게 끔

복잡하기만한 하루에
매 시간 머리를 굴리지만 난
지금에서야 깨달은 건데
결국 다 버려지고 너만 남아

지난 봄에는 널 우연히 봤고
더 이상은 우연이 아니였으면 해
스치기만 했던 너의 손을 잡고
어떤 길이라도 같이 걸었으면 해

니 눈앞에 왔잖아 
내가 여기 있잖아 
너의 입술로 말을 해줘 say yes say yes
나도 모르게 
너에게 가고 있나봐 
부는 바람에 내 맘 전할래 love is true

우우우우 i need u
우우우우 baby 너에게 하고 픈 말 
내가 못다한 말 
baby baby baby boy love is true

어디든 갈 수 있어 
이건 거짓말이 아니야
이제부터는 나의 옆이 제일 편한 자리야

입술을 오므리고 내는 소리와 같이
내 이름을 불러줬음 좋겠어
내가 뒤로 떨어져서 걷더라도 단지
이 목소리를 들어줬음 좋겠어

니 눈앞에 왔잖아 
내가 여기 있잖아 
너의 입술로 말을 해줘 say yes say yes
나도 모르게 
너에게 가고 있나봐 
부는 바람에 내 맘 전할래 love is true

내가 바라는 단 한가지 
니가 내곁에 있어주는 것 
니가 날 보며 웃어주는것도 
내 얘길 들어주는것도 
난 그걸로도 충분한데 you

너를 보며 웃잖아 
두 눈이 말하잖아 
너도 이렇게 대답해줘 say yes say yes
너라서 좋아 
니가 날 울려도 좋아 
너는 나의 모든 전부니까 love is true
우우우우 i need u

우우우우 baby 너에게 하고 픈 말 
내가 못다한 말 
baby baby baby boy love is true
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","8,138"
84,Jasmine,DPR LIVE,"You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take your heart and go
You're the perfect chemical
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
좋은 차 많은 돈
없을 수 있어 하지만
난 널 아낄 수 있고
또 소중히 다룰 수 있어
그리고 네가 원하면
우주선을 타 밤하늘
건너 별을 따 너의
손에 쥐여줄 수 있어
말만 해 뭐든지 뭐 어때?
비 오는 날 커피? okay
신사 홍대 압구? okay
아침에 no make up?
It's okay it's okay
I'll be getting it ready to fuse
Sitting on top of the world just cue
Missing a puzzle I swear it's you
You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take you heart and go
You're the perfect chemical
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
If you let me be the code
네가 원하는 색깔별로
하늘도 바다도 산도
함께 칠할 수 있어
If you let me be the code
우리의 많은 다른 점도
선으로 이어갈 수 있어
Take one
If your new to this (paint the world)
We can roll with this (black and gold)
What to do with this (chemical)
Know your new to this
If your new to this (paint the world)
We can roll with this (black and gold)
What to do with this (chemical)
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
Just let me
Just let me
Just let me
I could be the painter baby
You could be my
We could be drunk on that
Love till we pass out
Yeah right here right now
Yeah 너의 예쁜 허리에 두 손을
Girl can't we just dance now?
I could I could
I could paint your beauty
Thats if you
Just let me
Just let me
Just let me
Just let me
Coming to you live
You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take you heart and go
You're the perfect chemical
I gotta test I gotta
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","9,137"
85,Drip in here,Lil Patekk,"drip in here drip in here
아직 보여줄게 많아 come here
돈을 벌고싶어 하나님께 빌어
판은 내가 짜지 내가 씬스틸러
drip in here drip in here
아직 보여줄게 많아 come here
돈을 벌고싶어 하나님께 빌어
판은 내가 짜지 내가 씬스틸러
어릴때부터 난 하고싶은거만 했지 ay
스나이퍼, 쌈디 랩을 카피 랩질 ay
어느새 힙합은 인생과 동화됐지 ay
고딩땐 동아리에 선배들과 액팅 ay
젊은꼰대들 때문에 뭘할수가 없지 ay
그건 내스탈이 아니기때메 도피 해
살다 보면 가다가 한번씩 밟아 지뢰
그러다 우연히 들어 가게됐지 DB 에이치에
drip in here drip in here
아직 보여줄게 많아 come here
돈을 벌고싶어 하나님께 빌어
판은 내가 짜지 내가 씬스틸러
drip in here drip in here
아직 보여줄게 많아 come here
돈을 벌고싶어 하나님께 빌어
판은 내가 짜지 내가 씬스틸러
아무것도 없는형들이 또 텃세를 부려 ay
마찬가지 태도와 랩은 너무나도 구려 ay
돈과 여자때문에 뒤통수를 후렸어 ay
결국 거기서 살아남은 사람은 두명 ay
몸에두른 아이스떄매 핫팩은 주머니에
소주냄새배긴 니옷때매 난 손가락질해
압구정 이자카야 놀러 가지 every weekend
난 신념지켜 근데 너넨 둘러 핑계
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",10
86,Busy man,VVS karim,"누가 뭐라 해도 절대 꺾이지 않는 엠비션
상대가 누군지 알고 눈 똑바로 뜨고 나서 댐 비셔
덤비면 어쩔 수 없는 논리로 넌 울어 매미처럼
근성은 어디에 팔아먹었어 근성은 마치 냄비처럼
불량한 학생들 일렬로 모아놓고 전부다 차렷
말과 행동이 안 맞는 애들은 엎드려 얼차려
당뇨환자처럼 먹어도 먹어도 배가 고파
무모한 도전을 계속하지
최민수 배우님처럼 터프하지
내 랩은 빠르고 위험해 Automatic muchine gun
누구한테 밟힐 일 없네 나는 마치 걸리버
타입 비트에 노래해 넌 아니야 Dontoliver
키 때문에 무시한다면 결과는 다윗과 골리앗
도장이 많이 찍혀있지 계약서와 pass port
지금 당장 거리로 나가 춤을 추지 gaston
걔네 랩은 웃기지만 망했어 마치 개콘
망설임 없이 직진 겁쟁이들과 다른 배포
yeah yeah yeah yeah Im so busy man
yeah yeah yeah yeah Im so busy man
yeah yeah yeah yeah Im so busy man
yeah yeah yeah yeah Im so busy man
busy man busy man
busy man busy man
busy man busy man
busy man busy man
특별한 일 아니어도 나는 sippin XO hennesy
10년 뒤에 회장님 pull up in the bently
너네 캐파를 뺏어 나 혼자 먹어버려 배불리
구걸해도 소용없지 원래 없어 에누리
내 바지에 지려서 눈물을 흘려 데님 티어스
통장에 숫자를 보고 함박 웃음꽃이 피었어
break 없이 직진해 홍대 3거리에서 drift
look at my drip look at my drip
Im the big dawg but you're kitty cat
월급 타면 너는 필웨이서 사지 필립 플레인
돈 안되는 콜라보 그건 너네끼리 해
나 혼자 해도 대중은 박수 치면서 기립해
너네가 이제 시작할 때쯤엔 나는 mane
연습을 많이 해서 입안에 침이 너무 마르네
하루는 너무 피곤해서 잠들어 마루에
할 일이 바빠 내 시간은 남들보다 훨씬 빠르네
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",1
87,Where we go,Davi beats,"where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go

I see the whole lotta fakers 여긴 아냐 롤
올라오고싶음 데뷔보단 넌 배워
I can tell that 가짜들은 여기 many poor
fakers Imma cover you up like 매니큐어

where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go

Im so sorry but I gotta go even dunno 
where we go
남편감을 찾는다면 이구동성 불러줘
Im supposed to be a rich 
꼭 목에걸지 VVs stone
안철수도 못막지 내 passion 이건 V3론
최소한 으로 둘러야하는게 내 루이비통
VVs Grillz으로 성벽을 쌓아 보호하는 
루이비 tougue
every single day I make like umm 루이비 coin
every single day I make you like umm 
루이비 팡

있었지 허들이 but my procject makes me switch
차가웠던 서울이 이젠 Spring 같지 매일 
있었지 허들이 but my procject makes me switch
차가웠던 서울이 이젠 Spring 같지 매일

where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go

I see the whole lotta fakers 여긴 아냐 롤
올라 오고싶음 데뷔보단 넌 배워
I can tell that 가짜들은 여기 many poor
fakers Imma cover you up like 매니큐어

where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
where we go where we go
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",2
88,"눈, 코, 입",태양,"미안해 미안해 하지마 
내가 초라해지잖아 
빨간 예쁜 입술로 
어서 나를 죽이고 가 
나는 괜찮아 

마지막으로 나를 바라봐줘 
아무렇지 않은 듯 웃어줘 
네가 보고 싶을 때 기억할 수 있게 
나의 머릿속에 네 얼굴 그릴 수 있게 

널 보낼 수 없는 나의 욕심이 
집착이 되어 널 가뒀고 
혹시 이런 나 땜에 힘들었니 
아무 대답 없는 너 바보처럼 왜 
너를 지우지 못해 넌 떠나버렸는데 

너의 눈 코 입 
날 만지던 네 손길 작은 손톱까지 다 
여전히 널 느낄 수 있지만 

꺼진 불꽃처럼 
타들어가버린 우리 사랑 모두 다 
너무 아프지만 이젠 널 추억이라 부를게 

사랑해 사랑했지만 
내가 부족했었나 봐 
혹시 우연이라도 
한순간만이라도 널 볼 수 있을까 
하루하루가 불안해져 
네 모든 게 갈수록 희미해져 
사진 속에 너는 왜 해맑게 웃는데 
우리에게 다가오는 이별을 모른 채 

널 보낼 수 없는 나의 욕심이 
집착이 되어 널 가뒀고 
혹시 이런 나 땜에 힘들었니 
아무 대답 없는 너 바보처럼 왜 
너를 지우지 못해 넌 떠나버렸는데 

너의 눈 코 입 
날 만지던 네 손길 작은 손톱까지 다 
여전히 널 느낄 수 있지만 

꺼진 불꽃처럼 
타들어가버린 우리 사랑 모두 다 
너무 아프지만 이젠 널 추억이라 부를게 

나만을 바라보던 너의 까만 눈 
향기로운 숨을 담은 너의 코 
사랑해 사랑해 내게 속삭이던 그 입술을 난 

너의 눈 코 입 
날 만지던 네 손길 작은 손톱까지 다 모두 다 
여전히 널 느낄 수 있지만 
널 느낄 수 있지만

꺼진 불꽃처럼
타들어가버린 우리 사랑 모두 다
너무 아프지만 이젠 널 추억이라 부를게
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","9,700"
89,소년이여,G-DRAGON,"GD A-Yo choice drop it on me Yo

밤은 깊었는데 잠은 안오고 
늘어난 두통과 싸우고 
이리저리 뒤척이다 생각에 잠겨
또 펜을 붙잡고 
빼곡히 써내려가는 가사
이 안에 내 철학이 가득하다 
뿌연 담배연기 꽉찬 내 방
home sweet home 아늑하다 

열세살 나이에 와서 쉴틈없이 달려 왔어 
멋 모르는 자신감 내겐 가장 큰 무기였어
오르막길이라면 내리막길도 있는 법 
돌아가기엔 너무 늦어버렸어 
I can't let it go

Remember back in the day (빛나던 두눈)
난 절대 잊지 못해 (그 뜨거운 꿈을)
Don't forget back in the day
소년이여 그 멋진 목소리로 
세상에 소리쳐 shine a light

난 G-Dragon 남들이 뭐라건 
작다고 어리다고 난 G-Dragon 
남들이 뭐라건 
사람들은 말해 내가 부러워 가진 게 너무 많아 
연예인들은 다 편하게만 살아
딱 하루만 그 입장이 돼 봐라 
보이는 게 다가 아니란 걸 알아

시간이 흘러가면서 외로움만 커져 갔어 
멋 모르는 의무감 내겐 가장 큰 부담였어
오르막길이라면 내리막길도 있는 법 
도망치기엔 너무 늦어버렸어 
I wanna go

Remember back in the day (빛나던 두눈)
난 절대 잊지 못해 (그 뜨거운 꿈을)
Don't forget back in the day
소년이여 그 멋진 목소리로 
세상에 소리쳐 shine a light 

십년동안 수많은 물음들과 
내가 흘린 수 많은 땀방울들과 
내가 참아온 차가운 눈물들 
아아 아아 다시 시작해 보는거야 

Remember back in the day (빛나던 두눈)
난 절대 잊지 못해 (그 뜨거운 꿈을)
Don't forget back in the day
소년이여 그 멋진 목소리로 
세상에 소리쳐 shine a light just ones

Remember back in the day (go back) 
(빛나던 두눈)
난 절대 잊지 못해 (forget)
(그 뜨거운 꿈을) 
Don't forget back in the day (way back)
소년이여 그 멋진 목소리로
세상에 소리쳐 shine a light

come back to me now 일년이 지나도
come back to me now 십년이 지나도 
come back to me now 지나간 세월아
come back to me now 내 청춘아

Remember back in the day
(it's time to shine)
난 절대 잊지 못해(thanks choice!)
don't forget back in the day
그 멋진 목소리로 세상에 소리쳐 shine a light
toc112 님이 등록해 주신 가사입니다.
가사 오류 제보","93,615"
