,제목,가수,가사,좋아요
60,Don't Mind (Feat. Maurice Moore),P1A Beats & DJ JONES,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",6
61,Not in Love,Deb Never,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",3
62,"the older you get, the less you cry",LANY(레이니),"I fell in love at seventeen
Had to make a choice, either her or my dreams
And I felt her love on the road, but that was a long time ago
I fell for the wrong girl, the type to start a fire
And leave you there to burn
And I found a way to stay alive
But somethin' in me that day died

[Pre-Chorus]
How does anyone make it out better?
Someone tell me the words I should say
How does anyone keep it forever?
I barеly made it through yesterday

[Chorus]
I wish I could lovе like I used to love
I wish I could love like when I was young
It's gettin' easier to say goodbye
The older you get, the less you cry
I wish I didn't give all of me away
I'd take back the things that I wish I didn't say
It's gettin' harder as the days go by
The older you get, the less you cry

[Verse 2]
And I don't know what I gotta change
No matter what I do, it always ends the same
And I'm not givin' up yet
But I don't got a whole lot left
[Pre-Chorus]
How does anyone make it out better?
Someone tell me the words I should say
How does anyone keep it forever?
I barely made it through yesterday

[Chorus]
I wish I could love like I used to love
I wish I could love like when I was young
It's gettin' easier to say goodbye
The older you get, the less you cry
I wish I didn't give all of me away
I'd take back the things that I wish I didn't say
It's gettin' harder as the days go by
The older you get, the less you cry

[Post-Chorus]
Ooh-ooh, ah-ah, the less I cry
Ooh-ooh, ah-ah, the less I cry

[Chorus]
I wish I could love like I used to love
I wish I could love like when I was young
It's gettin' easier to say goodbye
The older you get, the less you cry
I wish I didn't give all of me away
I'd take back the things that I wish I didn't say
It's gettin' harder as the days go by
The older you get, the less you cry
[Post-Chorus]
The older I get, the less that I cry, the less that I feel, I'm not gonna cry (Ooh-ooh, ah-ah, the less I cry)
The older I get, the less that I cry, the less that I feel, I'm not gonna cry (Ooh-ooh, ah-ah, the less I cry)

[Outro]
I wish I could love like I used to love
I wish I could love like when I was young
It's gettin' easier to say goodbye
The older you get, the less you cry
I wish I didn't give all of me away
marie 님이 등록해 주신 가사입니다.
가사 오류 제보",242
63,Corner Booth,Jae Jin(재 진),"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",79
64,cheeze (Feat. Andrew Kang),Sarah Kang,"'I used to roll my eyes
I just couldn't sympathize
With cards on Valentine's Day
And couples who say 'babe'
I used to take my pride
In the way that I defied
All romantic conventions
And unrealistic expectations
I confess I'm lactose intolerant
And I might regret it but I'll take the hit
I'll stay true to my feelings
And try romanticizing
'Cause when it comes to you and me
I don't mind a little cheese
I love you to the moon
You're a dream come true
You're the bread to my butter
The shade to my summer
I wanna be together
I love you three thousand
More than the highest mountain
You're the sun in my sky
The apple of my eye
All I want is you and I
I never thought I was sentimental
But I guess I always had the potential
I think I had a feeling from the start
When you became the match to my spark
So even if you're not in the mood
I'll feed it to you on a silver spoon
I hope it don't make you feel queasy
'Cause I'm about to get real cheesy
I confess I'm lactose intolerant
And I might regret it but I'll take the hit
I'll stay true to my feelings
And try romanticizing
'Cause when it comes to you and me
I don't mind a little cheese
I love you to the moon
You're a dream come true
You're the bread to my butter
The shade to my summer
I wanna be together
I love you three thousand
More than the highest mountain
You're the sun in my sky
The apple of my eye
All I want is you and I '
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",213
65,Cold Hearted,Alex Holtti,"I never know where you're at
But every night at some am I
Get a call or a text
Can you join? I'm a mess (Can you?)
Standing there in your dress
Bring me out to the afterparty
Only talk to your friends
But we know how it ends
When you're drunk you always call me yours
But baby do you even know what for?
When you try to quit you come for more
When you try to quit you come for more (Oh)
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold hearted cold hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold hearted too cold hearted
Pull me close say I love you
But then you stop and you change the subject
Start a fight and instead
Fuck it up go ahead
Mean it like that you don't mean it like that
Never like that no I ain't falling off track
It wouldn't let me go back
When you're drunk you always call me yours
But baby do you even know what for?
When you try to quit you come for more
When you try to quit you come for more (Oh)
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold hearted cold hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold hearted too cold hearted
You're so cold
Yeah you're so cold yeah
You're so cold
When you're drunk you always call me yours
But baby do you even know what for?
When you try to quit you come for more
When you try to quit you come for more (Oh)
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold hearted cold hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold hearted too cold hearted
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","1,223"
66,Swimming with Sharks,New Hope Club(뉴 호프 클럽),"Oh, are a killer?
Or am I your prey?
I've been growin' bitter
Drownin' in the waist

I should stay away from oceans
'Cause all my wounds are open
And I keep

Swimming with, swimming with, swimming with sharks
You're tearin' me apart
Tell me why is love like
Swimming with, swimming with, swimming with sharks
They sense my bleedin' heart
Tell me why is love like
Swimming with, swimming with, swimming with sharks

I don't even mind it (Swimming with, swimming with, swimming with sharks)
I still got all the scars (Swimming with, swimming with, swimming with sharks)
Left your message in a bottle
And I don't know who you are

I should stay away from oceans
Always find me floatin'
And I keep

Swimming with, swimming with, swimming with sharks
You're tearin' me apart
Tell me why is love like
Swimming with, swimming with, swimming with sharks
They sense my bleedin' heart
Tell me why is love like
Swimming with, swimming with, swimming with sharks

I'm swimmin' with
I'm swimmin' with sharks
I'm swimmin' with
I'm swimmin' with

Dangerous, gotta lock me up
Dangerous, but I want your love
Dangerous, gotta lock me up
Dangerous, but I want your love
Dangerous, gotta lock me up
Dangerous, but I want your love
Dangerous, gotta lock me up
Dangerous, but I want your love

Swimming with, swimming with, swimming with sharks (Sharks)
You're tearin' me apart (Yeah)
Tell me why is love like
Swimming with, swimming with, swimming with sharks
They sense my bleedin' heart
Tell me why is love like
Swimming with, swimming with, swimming with sharks

I'm swimmin' with
I'm swimmin' with sharks
I'm swimmin' with
I'm swimmin' with sharks
I'm swimmin' with
I'm swimmin' with sharks
I'm swimmin' with
I'm swimmin' with
sbyr9521 님이 등록해 주신 가사입니다.
가사 오류 제보",34
67,Perfect,Ed Sheeran(에드 시런),"I found a love for me
Darling just dive right in
and follow my lead
Well I found a girl
beautiful and sweet
Oh I never knew you were the someone
waiting for me
'Cause we were just kids
when we fell in love
Not knowing what it was
I will not give you up this time
But darling just kiss me slow
your heart is all I own
And in your eyes you're holding mine
Baby I'm dancing in the dark
with you between my arms
Barefoot on the grass
listening to our favorite song
When you said you looked a mess
I whispered underneath my breath
But you heard it darling
you look perfect tonight
Well I found a woman
stronger than anyone I know
She shares my dreams
I hope that someday I'll share her home
I found a love
to carry more than just my secrets
To carry love
to carry children of our own
We are still kids but we're so in love
Fighting against all odds
I know we'll be alright this time
Darling just hold my hand
Be my girl I'll be your man
I see my future in your eyes
Baby I'm dancing in the dark
with you between my arms
Barefoot on the grass
listening to our favorite song
When I saw you in that dress
looking so beautiful
I don't deserve this darling
you look perfect tonight
Baby I'm dancing in the dark
with you between my arms
Barefoot on the grass
listening to our favorite song
I have faith in what I see
Now I know I have met an angel in person
And she looks perfect
no I don't deserve this
You look perfect tonight
sbyr9521 님이 등록해 주신 가사입니다.
가사 오류 제보","8,555"
68,Until I Found You,Stephen Sanchez,"Georgia, wrap me up in all your
I want you, in my arms
Oh, let me hold you
I'll never let you go again, like I did
Oh, I used to say

""I would never fall in love again, until I found her""
I said, ""I would never fall,
unless it's you I fall into""
I was lost within the darkness,
but then I found her
I found you

Georgia, pulled me in, I asked to...
Love her, once again
You fell, I caught you
I'll never let you go again, like I did
Oh, I used to say

""I would never fall in love again, until I found her""
I said, ""I would never fall,
unless it's you I fall into""
I was lost within the darkness,
but then I found her
I found you


""I would never fall in love again
until I found her""
I said, ""I would never fall
unless it's you I fall into""
I was lost within the darkness,
but then I found her
I found you...
marie 님이 등록해 주신 가사입니다.
가사 오류 제보","2,442"
69,12:45 (Stripped),Etham,"It's 12.45 on a tuesday
I don't really care what you say
I'm just getting off my face tonight
Cause I'm just tryna live till the weekend
And I don't know
How I'm supposed to breathe when
Everything you say is playing on my mind
You don't know where I've been
And you don't know what I'm drinking
I need a moment to
Think about nothing at all
Oh baby you gotta stop
I see that you're calling
I told you that I ain't picking up
I know that you wanna start
Cause we got our problems
I love you but I just need a night off
It's getting pretty deep in the AM
And I should go home but I'm staying
I'll be sleeping on the cold floor tonight
I hope you'll understand in the morning
This is just my problem that I'm solving
Yeah I got a lot of stuff on my mind
I don't know where I've been
And what the hell am I drinking?
And I can't help but to think yeah
It's all my fault
Oh baby you gotta stop
I see that you're calling
I told you that I ain't picking up
I know that you wanna start
Cause we got our problems
I love you but I just need a night off
Oh one night
Just one night off
Oh baby you gotta stop
I see that you're calling
I told you that I ain't picking up
I know that you wanna start
Cause we got our problems
I love you but I just need a night off
Just one night off
I love you but I just need tonight off
It's 12.45 on a tuesday
I don't really care what you say
I'm just getting off my face tonight
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","10,675"
70,Feel So Right,Afgan,"Never have I been this way
Look at me now I'm
ready to sing and sway
Superstardom one step away
You will be amazed
Now its time for my brand new day
Time to shine 'cos I won't
let this fade to grey
Telling my emotions to say
I bring out the best of me
Lemme out and you will see
Never ever gonna see my
Never ever gonna see me cry
(When) All I see is light alright
Never ever gonna see my
Leave it for another day
All I see is light alright
Hold me tight come and
Dance with me all night
And let our heart's desire
Feel so right
You and I no we'll never be apart
I'll make it last forever
Last forever
Now its time for my brand new day
Time to shine 'cos I won't
let this fade to grey
Telling my emotions to say
I bring out the best of me
Lemme out and you will see
Never ever gonna see my
Never ever gonna see me cry
(When) All I see is light alright
Never ever gonna see my
Leave it for another day
All I see is light alright
Hold me tight come and
Dance with me all night
And let our heart's desire
Feel so right
You and I no we'll never be apart
I'll make it last forever
(Last forever)
Make it last forever
Hold me tight come and
Dance with me all night
And let our heart's desire
Feel so right
You and I no we'll never be apart
I'll make it last forever
(Last forever)
Hold me tight come and
Dance with me all night
And let our heart's desire
Feel so right
You and I no we'll never be apart
I'll make it last forever
(Last forever)
Hold me tight come and
Dance with me all night
And let our heart's desire
Feel so right
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",195
71,comethru,Jeremy Zucker,"I might lose my mind
Waking when the sun's down
Riding all these highs
Waiting for the comedown
Walk these streets with me
I'm doing decently
Just glad that I can breathe yeah
I'm trying to realize
It's alright to not be fine on your own
Now I'm shaking drinking all this coffee
These last few weeks have been exhausting
I'm lost in my imagination
And there's one thing that I need from you
Can you come through through
Through yeah
And there's one thing that I need from you
Can you come through?
Ain't got much to do
Too old for my hometown
Went to bed at noon
Couldn't put my phone down
Scrolling patiently
It's all the same to me
Just faces on a screen yeah
I'm trying to realize
It's alright to not be fine on your own
Now I'm shaking drinking all this coffee
These last few weeks have been exhausting
I'm lost in my imagination
And there's one thing that I need from you
Can you come through through
Through yeah
And there's one thing that I need from you
Can you come through?
Through
Through yeah
And there's one thing that I need from you
Can you come through?
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","14,336"
72,Home,Bruno Major(브루노 메이저) CONNECT 아티스트,"There's no life, without love they say
None worth having anyway, 
you're a mystery to me some days
But that's what keeps me sane, 
the heart that yearns is always young, 
but you can't love just anyone, 
it's been a while since 21, 
but I still feel the same

So take me home, don't spare the horses
Away to the silence I need
Take me home, don't spare the horses
Away to a gossamer breeze
I don't need to build a house of stone
Cause wherever you are's where I call home

Cause we're just you me, 
can drink and laugh and dance 'till 3
Cause I have everything I need, 
when I'm with you alone
Home is where we stay all night, 
no roof above our starry sky
I'd lie here 'till the day I die, 
and our time together's flown

So take me home, don't spare the horses
Away to the silence I need
Take me home, don't spare the horses
Away to a gossamer breeze
I don't need to build a house of stone
Cause wherever you are's where I call home

And I know I've made mistakes at times, 
every now and then I've made you cry, 
for that I'm sorry, 
but they were few and far between, 
we're closer now than we've ever been, 
and you know I'm sorry

I used to wonder, why I'm here, 
no rhyme no reason would appear, 
but since we've met, it's loud and clear, 
I'm here to see you, home
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보",824
73,Same Wind,Jonah Kagen,"I'm sat here watchin' this bird fly high on the
Mountain
Nothin' around him
But the wind

He's riding that wind to somewhere lookin' for somethin'
Got ties to nothin'
Is that what you want?

'Cause I'm lookin' at you
And you're lookin' at me
You're watchin' me break and I'm watchin' you bleed

I'm lookin' at you
And you're lookin' right back
You see a boy and I see all that I have

You said you need to fly wherever you want to
I ain't gonna stop you
I'll be fine

Darlin', I hope you find whatever you want to
I would have come with you
If you had asked

It's funny how life brings strangers right to your doorstep
And we say, ""Come on in
Stay a while""

Then it's the same wind that burns out a candle that fans a bonfire
And suddenly your heart's tired
And you're up in smoke

'Cause I'm lookin' at you
And you're lookin' at me
You're watchin' me break and I'm watchin' you bleed

I'm lookin' at you
And you're lookin' right back
You see a boy and I see all that I have

You said you need to fly wherever you want to
I ain't gonna stop you
I'll be fine

Darlin', I hope you find whatever you want to
I would have come with you
If you had asked

I would have come with you
If you had asked

I would have come with you
If you had asked
marie 님이 등록해 주신 가사입니다.
가사 오류 제보",6
74,晩餐歌,tuki.,"君を泣かすから だから一緒には居れないな
君を泣かすから 早く忘れて欲しいんだ
人間だからね たまには違うものも食べたいね
君を泣かすから そう君を泣かすから

でも味気ないんだよね
会いたくなんだよね
君以外会いたくないんだよね
なんて勝手だね
大体曖昧なんだよね
愛の存在証明なんて
君が教えてくれないか

何十回の夜を過ごしたって得られぬような
愛してるを並べてみて
何十回の夜を過ごしたって得られぬような
最高のフルコースを頂戴

君を泣かすから きっと一生は無理だよね
君を泣かすから 胸がとても痛くなんだ
人間だからね たまには分かり合えなくなって
君を泣かすから また君を泣かすから

でも自信がないんだよね
変わりたくないんだよね
君以外会いたくないんだよね
なんて勝手だね
大体曖昧だったよね
愛の存在証明なんて
君がそこに居るのにね

何百回の夜を過ごしたって得られぬような
愛してるを並べてみて
何百回の夜を過ごしたって得られぬような
最高のフルコースを頂戴

離れないで 傍に居てくれたのは
結局君一人だったよね
涙のスパイスは君の胸に
残ってしまうだろうけど

何千回の夜を過ごしたって得られぬような
愛してるを並べるから
何千回の夜を過ごしたって得られぬような
最高のフルコースを
何万回の夜を過ごしたって忘れぬような
愛してるを並べるから
何万回夜を過ごしたって忘れぬような
最高のフルコースを頂戴
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",459
75,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스),"Memories follow me left and right 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
whatcha gon do now 

ever since the da day y-you went away
no I don't know how 
how to erase your body from out my brain 
whatcha gon do now
maybe I should just focus on me instead
But all I think about 
are the nights we were tangled up in your bed

oh no (oh no)
oh no (oh no)
you're going round in circles got you stuck up 
in my head (yeah)

Memories follow me left and right 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
your love stays with me day and night 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
whatcha gon do now

ever since the da da day y-you went away 
someone tell me how 
how much more do I gotta drink for the pain 
whatcha gon do now
you did things to me that I just can't forget 
now all I think about 
are the nights we were tangled up in your bed 
oh no (oh no)
oh no (oh no)
you're going round in circles 
got ya stuck up in my head 

Memories follow me left and right 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
your love stays with me day and night 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
whatcha gon do now

did ya know you're the one that got away
and even now baby i'm still not ok 
did ya know that my dreams
they're are the same 
everytime I close my eyes 

Memories follow me left and right 
I can feel you over here I can feel you over here 
you take up every corner of my mind 
whatcha gon do now
your love stays with me day and night 
I can feel you over here i can feel you over here 
you take up every corner of my mind 
whatcha gon do now

I can feel you over here I can feel you over here
you take up every corner of my mind 
whatcha gon do now
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","5,248"
76,I Don't Mind,Vidi Aldiano,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",11
77,Bad Habits,Ed Sheeran(에드 시런),"Every time you come around
you know I can't say no 
Every time the sun goes down
I let you take control
I can feel the paradise
before my world implodes
and tonight had something wonderful

My bad habits lead to late nights ending alone
Conversations with a stranger I barely know
Swearing this will be the last,
but it probably won't
I've got nothing left to lose, or use, or do
My bad habits to lead to
wide eyes stare into space
And I know I lose control
of the things that I say
I was looking for a way out,
now I can't escape 
Nothing happens after two
It's true it's true
My bad habits lead to you
My bad habits lead to you

Every pure intention ends
when the good times start
Falling over everything to
reach the first times spark
Started under neon lights then it all got dark 
I only know how to go too far 

My bad habits lead to late nights ending alone
Conversations with a stranger I barely know
Swearing this will be the last,
but it probably won't
I've got nothing left to lose, or use, or do
My bad habits to lead to
wide eyes stare into space
And I know I lose control
of the things that I say
I was looking for a way out,
now I can't escape 
Nothing happens after two
It's true it's true
My bad habits lead to you
My bad habits lead to you

We took the long way round
And burned til the fun ran out, now

My bad habits lead to late nights ending alone
Conversations with a stranger I barely know
Swearing this will be the last,
but it probably won't
I've got nothing left to lose, or use, or do
My bad habits to lead to
wide eyes stare into space
And I know I lose control
of the things that I say
I was looking for a way out,
now I can't escape 
Nothing happens after two
It's true it's true
My bad habits lead to you
My bad habits lead to you
My bad habits lead to you
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","6,886"
78,Fri,Thor Farlov,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",6
79,"[19금] Peaches (feat. Daniel Caesar, Giveon)",Justin Bieber(저스틴 비버),"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","11,361"
80,Loving You Girl (feat. Hkeem),Peder Elias,"Loving you girl is such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forever more, 
I must have been dreaming
This picture of you and me
Oh, wasn’t it meant to be?

Jump into a cab on fifty-ninth street
I say to the driver, “Make a right”
Stare into the rain outside the window

‘Cause I don't know
But I wish I knew
Baby, where you are tonight
(I miss you...)

Loving you girl is such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forever more, 
I must have been dreaming
This picture of you and me
Oh, wasn’t it meant to be?

We used to play house way out in Brooklyn
In the middle of July we had a fight
Now I'm looking at this little dent on my pillow

And I don't know
But I wish I knew
Baby, where you are tonight

Loving you girl is such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forever more, 
I must have been dreaming
This picture of you and me
Oh, wasn't it meant to be?

Girl, let me know
I'll go anywhere
We can fly, fly, fly
We'd go anywhere
You and me were unstoppable
Ain't no one like you,
 you’re unswappable
Do you recall, we were happy
From the start, girl you had me
Like a bumblebee burning slowly
‘Cause loving you girl got me lonely

Loving you girl is such a lonely feeling
(Such a lonely feeling)Whatever I say or do
I’ll always be lost in you(I'm missing you..)
When you told me forever more,
 I must have been dreaming
This picture of you and me
Oh, wasn't it meant to be?

Loving you girl, it’s such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forever more,
 I must have been dreaming
This picture of you and me
Oh, wasn't it meant to be?...
marie 님이 등록해 주신 가사입니다.
가사 오류 제보","8,359"
81,Pretender,OFFICIAL HIGE DANDISM,"君とのラブストーリー
키미토노 라브스토-리
너와의 러브 스토리
それは予想通り
소레와 요소오도오리
그것은 예상대로
いざ始まればひとり芝居だ
이자 하지마레바 히토리시바이다
막상 시작하니 홀로 하는 연극이었어
ずっとそばにいたって
즛토 소바니이탓테
계속 옆에 있어도
結局ただの観客だ
켁쿄쿠 타다노 칸캬쿠다
결국 그냥 관객이야



感情のないアイムソーリー
칸죠노나이 아이무 소-리
감정이 없는 I’m sorry
それはいつも通り
소레와 이츠모도오리
그건 항상 그렇듯이
慣れてしまえば悪くはないけど
나레테시마에바 와루쿠와나이케도
익숙해져보니 나쁘진 않지만
君とのロマンスは人生柄
키미토노 로망스와 진세이가라
너와의 로맨스는 인생에서
続きはしないことを知った
츠즈키와 시나이코토오 싯타
계속되진 않을 거라는 걸 알았어



もっと違う設定で　もっと違う関係で
못토 치가우 셋테이데 못토 치가우 칸케이데
조금 더 다른 설정으로 조금 더 다른 관계로
出会える世界線　選べたらよかった
데아에루 세카이센 에라베타라 요캇타
만날 수 있는 세계선을 골랐다면 좋았을 걸
もっと違う性格で　もっと違う価値観で
못토 치가우 세이카쿠데 못토 치가우 카치칸데
조금 더 다른 성격으로 조금 더 다른 가치관으로
愛を伝えられたらいいな　
아이오츠타에라레타라 이이나
사랑을 전할 수 있었으면 좋겠다
そう願っても無駄だから
소오 네갓테모 무다다카라
그렇게 빌어도 소용없으니까
グッバイ
굿바이
Goodbye



君の運命のヒトは僕じゃない
키미노 운메이노 히토와 보쿠쟈나이
너의 운명의 사람은 내가 아냐
辛いけど否めない
츠라이케도 이나메나이 
괴롭지만 부정할 수 없어 
でも離れ難いのさ
데모 하나레가타이노사
하지만 멀어지긴 어렵네
その髪に触れただけで　
소노카미니 후레타다케데 
그 머리카락에 닿은 것 만으로도
痛いやいやでも
이타이야 이야데모
아파 아냐 그래도
甘いな　いやいや
아마이나 이야이야
달콤하구나 아냐아냐
グッバイ
굿바이
Goodbye



それじゃ僕にとって君は何？
소레쟈 보쿠니 톳테 키미와 나니?
그렇다면 내게 너는 어떤 존재야?
答えは分からない　分かりたくもないのさ
코타에와 와카라나이 와카리타쿠모나이노사
정답은 알 수 없어 알고 싶지도 않아
たったひとつ確かなことがあるとするのならば
탓타 히토츠 타시카나 코토가 아루토 스루노나라바
딱 하나 확실한 것이 있다고 한다면
「君は綺麗だ」
“키미와 키레이다”
“넌 아름다워”



誰かが偉そうに
다레카가 에라소오니
누군가가 잘난 듯이
語る恋愛の論理
카타루 렌아이노 론리
말하는 연애의 논리
何ひとつとしてピンとこなくて
나니 히토츠토시테 핀토 코나쿠테
무엇 하나도 딱 꽂히는게 없어서
飛行機の窓から見下ろした
히코오키노 마도카라 미오로시타
비행기의 창밖으로 내려다 본
知らない街の夜景みたいだ
시라나이 마치노 야케이미타이다
모르는 거리의 야경같아



もっと違う設定で　もっと違う関係で
못토 치가우 셋테이데 못토 치가우 칸케이데
조금 더 다른 설정으로 조금 더 다른 관계로
出会える世界線　選べたらよかった
데아에루 세카이센 에라베타라 요캇타
만날 수 있는 세계선을 골랐어야 했어
いたって純な心で　叶った恋を抱きしめて
이탓테 쥰나 코코로데 카낫타 코이오 다키시메테
아주 순수한 마음으로 이뤄진 사랑을 감싸안고
「好きだ」とか無責任に言えたらいいな
“스키다”토 무세키닌니 이에타라 이이나
“좋아해”라고 무책임하게 말할 수 있다면 좋겠어
そう願っても虚しいのさ
소오 네갓테모 무나시이노사
그렇게 빌어도 허무할 뿐야
グッバイ
굿바이
Goodbye



繋いだ手の向こうにエンドライン
츠나이다 테노 무코오니 엔도라인
잡은 손의 저 편에 있는 엔드 라인
引き伸ばすたびに　疼きだす未来には
히키노바스타비니 우즈키다스 미라이니와
잡아 늘릴 때마다 꿈틀거리는 미래에는
君はいないその事実に Cry…
키미와 이나이 소노 지지츠니 Cry...
너는 없어 그 사실에 Cry...
そりゃ苦しいよな
소랴 쿠루시이요나
그야 괴롭겠지
グッバイ
굿바이
Goodbye



君の運命のヒトは僕じゃない
키미노 운메이노 히토와 보쿠쟈나이
너의 운명의 사람은 내가 아냐
辛いけど否めない
츠라이케도 이나메나이 
괴롭지만 부정할 수 없어 
でも離れ難いのさ
데모 하나레가타이노사
하지만 멀어지긴 어렵네
その髪に触れただけで　
소노카미니 후레타다케데 
그 머리카락에 닿은 것 만으로도
痛いやいやでも
이타이야 이야데모
아파 아냐 그래도
甘いな　いやいや
아마이나 이야이야
달콤하구나 아냐아냐
グッバイ
굿바이
Goodbye



それじゃ僕にとって君は何？
소레쟈 보쿠니 톳테 키미와 나니?
그렇다면 나에게 있어 너는 어떤 존재야?
答えは分からない　分かりたくもないのさ
코타에와 와카라나이 와카리타쿠모나이노사
정답은 알 수 없어 알고 싶지도 않아
たったひとつ確かなことがあるとするのならば
탓타 히토츠 타시카나 코토가 아루토 스루노나라바
딱 하나 확실한 것이 있다고 한다면
「君は綺麗だ」
“키미와 키레이다”
“넌 아름다워”



それもこれもロマンスの定めなら
소레모 코레모 로망스노 사다메나라　
이것도 저것도 로맨스의 운명이라면
悪くないよな
와루쿠나이요나
나쁘진 않구나
永遠も約束もないけれど
에이엔모 야쿠소쿠모 나이케레도
영원도 약속도 없지만
「とても綺麗だ」
“도테모 키레이다”
“정말 아름다워”
위텤잇슬로 님이 등록해 주신 가사입니다.
가사 오류 제보","2,184"
82,Heaven or Hell,Chris James,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",33
83,Attention,Charlie Puth(찰리 푸스),"You've been runnin' round runnin' round
Runnin' round throwin' that dirt all on my name
'Cause you knew that I knew that I
Knew that I'd call you up
You've been going round going round
Going round every party in la
'Cause you knew that I knew that I
Knew that I'd be at one
I know that dress is karma perfume regret
You got me thinking 'bout when you were mine
And now I'm all up on ya what you expect
But you're not coming home with me tonight
You just want attention
You don't want my heart
Maybe you just hate the thought of me
With someone new
Yeah you just want attention
I knew from the start
You're just making sure
I'm never gettin' over you
You've been runnin' round runnin' round
Runnin' round throwing that dirt all on my name
'Cause you knew that I knew that I
Knew that I'd call you up
Baby now that we're now that we're
Now that we're right here standing face to face
You already know already know
Already know that you won
Ohh
I know that dress is karma (Dress is karma)
Perfume regret
You got me thinking 'bout when you were mine
(You got me thinking 'bout when you were mine)
And now I'm all up on ya (All up on ya)
What you expect (Oh baby)
But you're not coming home with me tonight
(Oh no)
You just want attention
You don't want my heart
Maybe you just hate the thought of me
With someone new
Yeah you just want attention
I knew from the start
You're just making sure
I'm never gettin' over you
Ohh
What are you doin' to me?
What are you doin' huh? (What are you doin'?)
What are you doin' to me?
What are you doin' huh? (What are you doin'?)
What are you doin' to me?
What are you doin' huh? (What are you doin'?)
What are you doin' to me?
What are you doin' huh?
I know that dress is karma perfume regret
You got me thinking 'bout when you were mine
And now I'm all up on ya what you expect
But you're not coming home with me tonight
You just want attention
You don't want my heart
Maybe you just hate the thought of me
With someone new
Yeah you just want attention
I knew from the start
You're just making sure
I'm never gettin' over you
(Over you)
What are you doin' to me? (Heyy)
What are you doin' huh?
(What are you doin' what?)
What are you doin' to me?
What are you doin' huh?
(Yeah you just want attention)
What are you doin' to me?
(I knew from the start)
What are you doin' huh?
(You're just making sure
I'm never gettin' over you)
What are you doin' huh?
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","18,314"
