,title,artist,lyrics,likes
866,사랑에 빠지고 싶다,정승환,"운동을 하고 열심히 일하고
주말엔 영화도 챙겨보곤 해
서점에 들러 책 속에 빠져서
낯선 세상에 가슴 설레지
이런 인생 정말 괜찮아 보여
난 너무 잘살고 있어 헌데 왜
너무 외롭다 나 눈물이 난다
내 인생은 이토록 화려한데
고독이 온다 넌 나에게 묻는다
너는 이 순간 진짜 행복 하니
난 대답한다 난 너무 외롭다
내가 존재하는 이유는 뭘까
사랑이 뭘까 난 그게 참 궁금해
사랑하면서 난 또 외롭다
사는 게 뭘까 왜 이렇게 외롭니","95,281"
867,잠 못 드는 밤 비는 내리고,아이유,"창밖을 보면 비는 오는데
괜시리 마음만 울적해
울적한 마음을 달랠 수가 없네
잠도 오지 않는 밤에
슬픈 노래는 듣고 싶지 않아
내 마음속에 잠들어있는
네가 다시 나를 찾아와
나는 긴긴밤을 잠 못 들 것 같아
창밖에 비가 내리면
우두커니 창가에 기대어 앉아
기타를 퉁기며 노래를 불렀지
네가 즐겨듣던 그 노래
창밖을 보면 비는 오는데
괜시리 마음만 울적해
울적한 마음을 달랠 수가 없네
잠도 오지 않는 밤에
이젠 나의 희미한 기억 속에
너는 점점 더 멀어져 가고
너의 슬픈 미소만이 나의 마음속에
가득 남아 흐르고 있어
이렇게 비가 오는 밤이면
너는 나를 더욱 슬퍼지게 해
언제나 즐겨듣던 그 노래가
내 귓가에 아직 남아있는데
이렇게 비가 오는 밤이면
내 지친 그리움으로 널 만나고
이 비가 그치고 나면
난 너를 찾아 떠나갈 거야
두 눈을 감고 잠을 청해도
비 오는 소리만 처량해
비 오는 소리에 내 마음 젖었네
잠도 오지 않는 밤에
이젠 나의 희미한 기억 속에
너는 점점 더 멀어져 가고
너의 슬픈 미소만이 나의 마음속에
가득 남아 흐르고 있어
이렇게 비가 오는 밤이면
너는 나를 더욱 슬퍼지게 해
언제나 즐겨듣던 그 노래가
내 귓가에 아직 남아있는데
이렇게 비가 오는 밤이면
내 지친 그리움으로 널 만나고
이 비가 그치고 나면
난 너를 찾아 떠나갈 거야
비가 오는 밤이면
내 지친 그리움으로 널 만나고
비가 그치고 나면
난 너를 찾아 떠나갈 거야","148,596"
868,그대를 그대를,김동희,"두 눈 떠도 못 보겠단 말도
내 눈물 닦아 주고 싶단 말도
애써도 안 되는 맘도
매일 매일 그리움에 취한 맘도
두 눈 감고 떠보면
가슴이 저미면서 너무나 아파
하루 하루 또 매일 그대를
불러 봐도 소용없고
안녕이라고 할 것 같아서
그리움에 그대를 붙잡아도
눈물 나게 자꾸만 멀어져
아니 아니라 말해 봐도
사랑해 너만을
말 하지마 안녕
그대를 오직 그대를 봐요

아프다며 걱정시킨 날도
나 바쁘다며 냉정했던 날도
속없이 괜한 투정도
매일 매일 챙겨 주지 못한 일도
못해줬던 날들에
가슴이 저미면서 너무나 아파
하루 하루 참 많이 미안해
후횔해도 소용없고
안녕이라고 할 것 같아서
그리움에 그대를 붙잡아도
눈물 나게 자꾸만 멀어져
아니 아니라 말해 봐도
사랑해 너만을
말 하지마 안녕
그대를 오직 그대를 봐요
이대로 있어 달라고
바랬던 순간들이
내겐 너무나 많았죠
그대가 돌아 온다면
제발 그러길 바라죠
해주고 싶은 일들
모두 적어 둘게요
계속 참았던 눈물이
흘러 나와서
또 그대를 보다
안돼 이렇게 가지 말라고
미련함에 그대를 못 놓아도
다시 되돌리려고 애써도
나만 바라는 맘이겠죠
사랑해 너만을
또 외치고 외쳐
그대를 오직 그대를
안녕이라고 할 것 같아서
그리움에 그대를 붙잡아도
눈물 나게 자꾸만 멀어져
아니 아니라 말해 봐도
사랑해 너만을
말 하지마 안녕
그대를 오직 그대를
봐요","21,349"
869,마지막 너의 인사,헤이즈 (Heize),"어느 차가운 밤
너를 첨 본 그날처럼
가슴에 내려앉았지
귓가에 울리던
마지막 너의 인사에
따뜻한 목소리 잔잔히 맴도네
바람이 불던 날
걸었던 그 거리에선
따뜻한 기억이 남아
너에게 부족한
나란 걸 알고 있기에
초라한 눈물에 너를 흘려 보내
안녕 나의 사랑 그대여
돌아온다던 그댈
이렇게 기다리고 있어
시간이 더 지난 뒤에도 기억한다면
그대와 함께 행복하고 싶어
그대와 함께 행복하고 싶어
가로등 밑에서
나눴던 우리 사랑은
빛나는 기억이었지
말없이 눈물이
내 맘에 흘러내릴 때
너와의 기억도 지워졌으면 해
안녕 나의 사랑 그대여
돌아온다던 그댈
이렇게 기다리고 있어
시간이 더 지난 뒤에도 기억한다면
그대와 함께 행복하고 싶어
시간이 지나서 언젠가 우리
환하게 미소 지을 수 있을 그날들로
오
영원한 나의 사랑
오
언제까지나 너를 기다릴게","32,243"
870,슬픈 혼잣말,임창정,"많이 울었나봐요 긴 머리
사이 젖은 눈동자
나를 찾아 온 그 이유를 알아요
많이 힘든가요
정말 미안하다고
사랑할 인연은 아니라고
떠나라해도 난 친구로 남아서
여기 있잖아요
울지 말아요 그대는
이제 내게 남이라
난 안아 줄 수 없잖아
그게 얼마나 가슴 아픈 일인지
말해도 애원해봐도
안될 거잖아요 내게 돌아오는 건
많이 밝아졌네요
그 전화 안에 그가 있나요
그댄 웃는데 나도 좋아야 하는데
자꾸 서글퍼요
이젠 가서는 제발
힘들지 말고 지내요
그래야 나도 살아요
울던 그대를 금방 웃게 하는 건
난 이제 안된다는 걸
사랑한단 말도 이젠 안되는거죠
그 뛰어가는 뒷모습에
또 무너지는 서러운 가슴
터질듯한 벅찬 사랑 우리 얘기
내게만 남길건가요
그대
울던 그대를 금방 웃게 하는건
난 이제 안된다는걸
사랑한단 말도 이젠 혼잣말이죠
한땐 사랑으로 그대 곁에
내가 살았었는데","34,368"
871,다시 사랑한다면,한동근,"다시 태어난다면 다시 사랑한다면
그때는 우리 이러지 말아요
조금 덜 만나고 조금 덜 기대하며
많은 약속 않기로 해요
다시 이별이 와도 서로 큰 아픔 없이
돌아설 수 있을 만큼
버려도 되는 가벼운 추억만
서로의 가슴에 만들기로 해요
이젠 알아요 너무 깊은 사랑은
외려 슬픈 마지막을 가져온다는 걸
그대여 빌게요 다음번의 사랑은
우리 같지 않길 부디 아픔이 없이
꼭 나보다 더 행복해져야만 해
많은 시간이 흘러 서로 잊고 지내도
지난날을 회상하며
그때도 이건 사랑이었다고
말할 수 있다면 그걸로 된 거죠
이젠 알아요 너무 깊은 사랑은
외려 슬픈 마지막을 가져온다는 걸
그대여 빌게요 다음번의 사랑은
우리 같지 않길 부디 아픔이 없이
이젠 알아요 영원할 줄 알았던
그대와의 사랑마저 날 속였다는 게
그보다 슬픈 건 나 없이 그대가
행복하게 지낼 먼 훗날의 모습
내 마음을 하늘만은 알기를","16,184"
872,너의 이름 (Highlight),TWS (투어스),"Highlight,
It’s you

널 만난 그 계절
그 안에 핀 우리의 Story
수많은 문장 사이
밑줄 그어 네 이름을 Highlight

더 시간이 갈수록
가까워져 가던 우린
또 새로운 챕터로
걸음을 뗄 Timing

내 마음이 좀 소란해
빈 공책에 널 낙서해
복도엔 심장 소리 울려대

'What you doing, doing' 넌 물음표 같아
'지금 뭐 해, 뭐 해' 더 알고 싶어 정말
계속 그랬는데 이유를 몰랐어 왜

우리 둘 사이 내린 눈꽃이
끝을 재촉할 때
내일 만날 듯이
웃으면서 우리 인사하기로 해

눈부신 사계절
날 물들인 너의 그 이름
수많은 장면 사이
너는 말야 내 청춘의 Highlight

Oh 오늘 또
“안녕”이란 네 그 말에
이어질 다음 Page

시간이 멈춰
영화 한 장면처럼
너와 나 우리
특별해 이 모든 게

넌 한 걸음 두 걸음 더
멀어져 가고
홀린 듯 뒤돌아 서
너를 Calling
괜한 말을 건네

아무도 몰래 자라난 마음
너와 내 사이로
생겨난 변곡점
표시할래 우리 위에

눈부신 사계절
날 물들인 너의 그 이름
수많은 장면 사이
너는 말야 내 청춘의 Highlight

Oh 오늘 또
“안녕”이란 네 그 말에
이어질 다음 Page

다가올 시간 그보다 난 힘차게 달려
숨차도록 너에게로 날아올라 Higher

모든 장면들에 넌 빠짐없이 빛나
내 시절은 다 너인 것만 같아

눈부신 사계절
늘 내 옆에 자리한 이름
소중해 언제나
넌 유일한 내 청춘의 Highlight

Oh 오늘 또
“안녕”이란 네 그 말에
이어질 다음 Page

(Ddu-ru du du Chapter)
이렇게 완성이 돼
(Ddu-ru du du Chapter)
다음 편이 기대되는 Story
(Ddu-ru du du Chapter)
첫걸음이 어려웠을 뿐야
(Ddu-ru du du Chapter)
너로 채울
Highlight","8,464"
873,나를 미워하지 말아요,임재현,"그대를 알게되고
내삶이 많은게 변했죠
하루도 빠지지않고
보고싶은 마음은 왜 그런걸까요

늘 빛처럼 반짝이는 그대에게 난
아직까지는 서툰 표현뿐이지만

나를 미워하지 말아요
나는 그대 밖에 몰라요
나는 특별하진 않지만
그대를 사랑해요
이것만은 잊지말아요
난 완벽하지도
빨리 가진 못해도
나는 끝까지 갈거에요
그댈 끝까지 사랑할 거에요

우연처럼 만나 운명같은 그대
내맘 몰라주는 네게 고백하지만

나를 미워하지 말아요
나는 그대 밖에 몰라요
나는 특별하진 않지만
그대를 사랑해요
이것만은 잊지말아요
난 완벽하지도
빨리 가진 못해도
나는 끝까지 갈거에요
그댈 끝까지 사랑할 거에요","1,465"
874,"아무렇지 않게, 안녕",HYNN (박혜원),"시간이 유난히 좀 느리게 흐르고
너와 나 그 사이에
고요함이 번질 때
기다리던 너에게
이별을 건넨다면
아무렇지 않게 안녕 말할 수 있길
피우다 시들고 다시 그리워하다
이렇게 이렇게 또 흐려진 너와 나
끝이 없을 것 같던
우리의 일기장에
아무렇지 않게 안녕 말할 수 있길
시린 마음 틈으로
손을 내밀어 준 너
좋은 기억들만 다 맘에 새겨둘 거야
한 걸음 또 한 걸음
멀어지는 뒷모습
정말로 안녕
보랏빛 구름이 머리 위를 채우고
다시 또 밝아진 불빛 우릴 감싸면
그때 눈을 맞추고
이별을 건넨다면
아무렇지 않게 안녕 말할 수 있길
시린 마음 틈으로
손을 내밀어 준 너
좋은 기억들만 다 맘에 새겨둘 거야
한 걸음 또 한 걸음
멀어지는 뒷모습
정말로 안녕
머뭇대는 나는 아직
너의 눈을 마주 바라보지 못해
조금만 더 여기 서있을게
시끄러운 나의 맘도
새어 나올 것만 같은 눈물까지
뒤로할게 웃으며 보낼게
그래 이젠 안녕
시린 마음 틈으로
손을 내밀어준 너
좋은 기억들만 다
맘에 새겨둘 거야
한 걸음 또 한 걸음
멀어지는 뒷모습
정말로 안녕","59,535"
875,사랑은 아프려고 하는 거죠,엠씨더맥스 (M.C the MAX),"눈부신 햇살이 밤하늘에 뜨면
그때는 우리 둘 이별해도 돼요
저 모든 별이 사라지면 잊을 수 있겠죠

내 눈물이 모여 바다가 되는 날
그때는 내 마음 변할 수도 있죠
한 여름날에 눈이 오면 보내줄 수 있죠

사랑해 사랑해 사랑해 사랑해..

듣고 있나요 이 노랠 빌려
힘들다고 와달라고 떼써봐요
다시 엇갈린대도 더욱 아파진대도 괜찮죠

살아 있단 건 아픈 거겠죠
사랑이란 아프려고 하는 거죠
그대 없이 사는 법 나는 알지 못해서
하루 더 조금 더 오늘 더 그댈 사랑할께요

시간이 앞으로 또 흘러가는 한
그대 한 사람만 난 사랑하겠죠
바라보고 바라보면 닿을 수 있겠죠

사랑해 사랑해 사랑해 사랑해..

살아있단 건 아픈 거겠죠
사랑이란 아프려고 하는 거죠
그대 없이 사는 법 나는 알지 못해서
하루 더 조금 더 오늘 더 그댈 사랑할께요

사랑하는게 왜 죄가 되나요
내 마음만은 마음대로 안되죠
나 잘한 거라고 잘 보낸 거라고
또 내가 나를 위로하고
미워하고 기다리고 울어요

이 하늘 아래 변한 건 없죠
태어나고 태어나도 그대겠죠
그댈 돌아서는 법 나는 알지 못해서
하루만 조금만 오늘만 그댈 기다릴께요 -","37,152"
876,청혼,김수현,"그리움 따라 오늘도
걷다보면 이 곳
잊지 못하는 기억은
향기로 나를 마주봐

오늘 하루 어땠어
안부를 묻고 나면
어김없이 날아와
답해주는 것 같아

오래도록 기다려온
내맘을 다시 들어봐줄래
내삶에 단하나 기적은
함께 나눴던 시간들이었어

들녘을 지나 돌아본
걸어왔던 날들
모든 발자욱 그안에
너없는 순간은 없었어

오래도록 기다려온
내맘을 다시 들어봐줄래
내삶에 단하나 기적은
함께 나눴던 시간들이었어

긴 여행 끝에
너를 다시또 만나면
두 손꼭잡고 함께 가고싶은곳
우리의 집으로","18,739"
877,원하고 원망하죠 (웹툰 '세이렌' X 하은(포맨)),하은 (포맨),"아직 누굴 사랑할 수 없는
그대 지친 가슴을 난 너무나 잘 알죠
변함없이 그대 곁을 지켜왔지만
그댄 지나버린 사랑 그 안에만 사는 걸

원하고 원망하죠 그대만을
내게 다가올 시간을 힘겹게 만드는 사람
지난날들을 그대의 아픈 얘기를
모르고 싶은걸

소리내어 환히 웃을 때도
그대 가슴은 울고 있는 걸 느끼죠
그런 그댈 끌어안아 주고 싶지만
이런 내 맘 들키지 않기로 한 걸요

원하고 원망하죠 그대만을
내게 다가올 시간을 힘겹게 만드는 사람
그대 지난날들을 그대의 아픈 얘기를
모르고 싶은 걸

지금 그대는 빈자릴 채워줄
누구라도 필요한 거겠죠
잠시 그대 쉴 곳이 되어주기에
나는 너무나 욕심이 많은 걸

원하고 원망하죠 그대만을
내게 다가올 내일을 후회로 만드는 사람
이런 내 맘을 혼자서 얘기할게요
그댈 너무 사랑해요","3,367"
878,가슴으로 운다,김연지,"내 사랑 그대여 거기 멈춰 서요
나 지금 그대에게 가고 있어요
그대 없이 난 이제 단 하루도
살지 못해서 가슴으로 운다
내가 정말 사랑했던 사람이
내겐 무엇보다 소중했던 사람이
언제나 내 곁에
영원할 것만 같았던 그 사람이
날 두고 가네요
내 가슴이 죽을 만큼 너무 아픈데
난 아직도 그대의 걱정뿐인데
나에게는 세상의 오직 한사람
그 사람이 날 떠나네요
내 사랑 그대여 거기 멈춰 서요
나 지금 그대에게 가고 있어요
그대 없이 난 이제
단 하루도 살지 못해서
가슴으로 운다
내가 정말 사랑했던 모습도
나를 누구보다 아껴주던 마음도
뒤를 돌아보면
서 있을 것만 같은데
돌아보면 그대가 없네요
나에게는 세상의 오직 한사람
그 사람이 날 떠나네요
내 사랑 그대여 내 말 들리나요
나 지금 미치도록 울고 있어요
미안해요 난
그대 모습 하나 잊지 못해서
그댈 불러본다
내가 잊지 못할 나의 사람아
듣지 못할 내 사람아
어디에 있나요 내게 돌아와요
나 지금 그대에게 가고 있어요
지금 아니면 너를
후회하며 살 것 같아서
네가 마지막 사랑 같아서
제발 거기 멈춰 서요
사랑해요 내 말 들리나요","14,887"
879,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),"가만히 누워있길
딱 세 시간째
멍하니 그저 멍하니
자꾸 네가 생각나
환히 웃고 있는 네 사진을
보는 게 아니었는데
이별을 실감한지
딱 일주일째
가만히 그저 가만히
자꾸 네가 떠올라
잘 지낸다는 네 소식을
듣는 게 아니었는데
나 사실 너무 힘들어
잘 지내는척해도
돌아서면 혼자 남겨진
방에서 울기만 했어
애써 밝은척하는
초라한 모습이 들키기 싫어
너도 그렇게 환하게
웃고만 있는지
우리가 헤어진 지
딱 서른 밤째
우연히 그저 우연히
네가 보고 싶어서
너네 집 나무 앞을 한참 동안
빙빙 맴돌기만 하다가
그렇게 둘이 걷던
그 골목길을
쓸쓸히 그저 쓸쓸히
혼자 걸어보다가
다리에 힘이 풀려 한참 동안
주저앉아 울기만 했어
나 사실 너무 힘들어
잘 지내보려 해도
하루하루 점점 너의
빈자리만 커져가는 걸
애써 웃어 보이는
쓸쓸한 모습이 들키기 싫어
너도 나처럼 그리워하고만 있을지
나 사실 너무 힘들어
잘 참아보려 해도
돌아서면 혼자 어두운
밤마다 울고 있는 걸
애써 밝은척하는
초라한 모습이 들키기 싫어
너도 나처럼 숨죽여
울고만 있는지","73,450"
880,라라라,이수영,"어느새 잊었나봐요
그대가 떠났다는 걸
내가 이래요 철없는 바보야
아직도 전화가 오면
그대일거란 생각에
내 목소릴 먼저
가다듬고는 하죠
습관이란 무섭죠
생각처럼 안되요
이별보다 사랑에
더 익숙하니까
잊어 볼게요
안되도 해볼게요
사랑도 추억도 없었던 것처럼
라라라라라라라라라라랄라
라랄라랄라라라랄라
쇼핑을 하며 무심코
그대 몫까지 사다가
다시 말없이 내려논 바보야
좋은 영화가 나오면
꼭 같이 보러가야지
나도 몰래 또 그런 생각해요
그댄 그랬던적 없었나요
한 번 이라도
헤어진 그 날로 끝인건가요
변해볼게요 그대가 그랬듯이
이제는 또 다른 사랑도 할게요
시간이 흘러 그렇게 살다보면
누구든 내겐 또 익숙해지겠죠
잊어볼게요
안되도 해볼게요
사랑도 추억도 없었던 것처럼
라라라라라라라라라라랄라
라랄라랄라라라랄라

그대도 날 잊고 나도
변해볼게요 그대가 그랬듯이
이제는 또 다른 사랑을 할게요
시간이 흘러 그렇게 살다보면
누구든 내겐 또 익숙해지겠죠
잊어 볼게요 안되도 해볼게요
사랑도 추억도 없었던 것처럼
라라라라라라라라라라랄라
라랄라랄라라라랄라","36,184"
881,아픈 나를 (Prod. By 나얼),성시경,"우리 마주했던 기억들을
오늘만큼은 바라보지 마
긴 하루를 살아내는
매일이 그러한가요
서로 반짝이던 하얀 웃음
오늘만큼은 떠올리지 마
다 지워버릴 수 없는
아무 소용 없는 다짐
더는 의미 없는 후회
꼭 잡았던 우리의
많은 약속과 바램들이
아직 내 언저리에
아픈 나를 바라봐 줘요
나는 아직 기대 울 뿐이죠
붙잡을 수 없는 내일의 너를
행여 내 자리가 없을지라도
다만 나를 돌아봐 줘요
내겐 서투른 어둠뿐이죠
다가갈 수 없는 매일의 너를
잡을 수 있다면 기다릴게요 나는
함께 걷던 그날의 우리
수놓았던 걸음들이
여전히 내 가슴 안에
아픈 나를 바라봐 줘요
나는 아직 기대 울 뿐이죠
붙잡을 수 없는 내일의 너를
행여 내 자리가 다신 없을지라도
제발 나를 알아봐 줘요
내겐 서투른 어둠뿐이죠
돌아갈 수 없는 아픔의 너를
가질 수 있다면 기다릴게요
아니 기다려줘요
기억해줘요 나를","23,652"
882,해바라기,박상민,"바람소리에도 가슴이 글썽이나봐
그대일까 그대 보낸 미련일까
기다림은 꿈속에서도 뒤척이나봐
떠난 그대 혹시 오는 건 아닐까
기쁠때나 슬플때나 아플때도
함께 울고 웃어줬던
그대 못견디게 그리운데
사랑해요 사랑해요
세상의 말 다 지우니
이말 하나 남네요
늦었지만
미안해요 미안해요
더 아껴주지 못해서
가난한 내 행복안에
살게 해서 오

두 걸음씩 멀어지나봐
그댄 점점 이별로 앞서가고
추억에 난 돌아가고
이세상엔 길이없나봐
내 품속에 누구도 올수 없게
난 그대에 멈췄나봐
내 눈물을 바람이 또 말려와도
그대 머문 바람인걸
여전히 난 느낄 수 있는데
사랑해요 사랑해요
세상의 말 다 지우니
이말 하나 남네요
늦었지만
미안해요 미안해요
더 아껴주지 못해서
가난한 내 행복안에
살게 해서 우
사랑은 늘 이별에게
빚지고 그이별은 또
다시 사랑으로 되갚는 거죠
그대가 준 추억모두
나 여기 쓰고 갈테니
다음 세상 그대가
채워져요 워","23,675"
883,우리 사랑했잖아,다비치,"우리 사랑했잖아 제발 날 울리지마
오직 내겐 너 하나뿐야
눈을 감아도 보여 귀를 막아도 들려
제발 날 떠나가지마
어두웠던 내 삶에 빛이 되어준
사람 너무나 소중한 사람
하루 지나고 또 지나도 더
그리워져 이 노랠 하는 지금도
우리 사랑했잖아 제발 날 울리지마
오직 내겐 너 하나뿐야
눈을 감아도 보여 귀를 막아도 들려
제발 날 떠나가지마
돌아올것 같아서 다시 올지 몰라서
오늘도 너를 기다려
너는 모르지 넌 모르지 아파하는
날 이 노랠 하는 지금도
우리 사랑했잖아 제발 날 울리지마
오직 내겐 너 하나뿐야
눈을 감아도 보여 귀를 막아도 들려
제발 날 떠나가지마
세상과 너 둘중에 택하라면하나
내 전불 빼앗아도 너라면 난 좋아
낮이나 밤이나 사랑에 난 목마른 자
널 이젠 잊자 이런 나의 같잖은
내 다짐이 또 다시 나를 울려 들려
너에게 바라는건 오직 너야
너 없인 아무것도 할수 없는 나야
이 노랠 들으면
제발 너 돌아와돌아와
사랑하면 할수록 점점 야위어만 가
오직 내겐 너 하나뿐야
우리 사랑했잖아 제발 날 울리지마
날 두고 떠나가지마
Yeah uh uh 결국 넌 돌아서
나는 또 막아서
자존심 다 버리고 미친척 널 따라서
가슴이 되려 나를 다그치고 말했어
세상에 하나뿐인 널 잃지는 말랬어
나는 또 웃는척 그냥 멀쩡한척
너에게 부르는 마지막 나의 이 노래
제발 날 떠나가지마","27,487"
884,내사람,환희,"난 웃어도 눈물이 나
내 사랑이 혹시 그대 맘에 해가 될까
난 아파도 웃음을 머금죠
이렇게 내 앞에 그대가 있어
매일 눈 뜰 때마다 생각해요
매일 숨 쉴 때마다 불러 봐요
가여운 내 사람
왜 그댄 날 사랑 했나요
수척해진 마음엔 한숨 뿐인 하루엔
그대 쉴 곳 하나 없는데
미안해요 줄건 눈물 뿐인데
상처만 남은 가슴 뿐인데
그댈 바라봐도 될까요
안아 봐도 될까요
그대 웃음이 멈추면 어쩌죠
매일 걸을 때 마다 떠올라요
매일 잠들 때 마다 보고파요
그리운 내 사람
왜 그댄 날 사랑 했나요
말라버린 마음엔 추억 뿐인 하루엔
그대 쉴 곳 하나 없는데
미안해요 줄건 눈물 뿐인데
상처만 남은 가슴 뿐인데
그댈 바라봐도 될까요
안아 봐도 될까요
그대 웃음이 멈추면 어쩌죠
날이 갈수록 외로워져도
멀어질수록 그리워져도
그대 없이 아무것도 할 수 없어도
그댈 원해선 안돼 그래선 안돼
나를 위해서도 안돼
사랑해요 끝까지 기억해요
지금 사랑한다 이 말은
내 모든 걸 다 걸었어요
후회하진 않아요
눈을 감아도
사랑해요 너무나 사랑해요
상처만 남은 가슴 뿐인데
그댈 바라봐도 될까요
안아봐도 될까요
기다렸어요 그대란 내 사람
이젠 놓치지 마요
다음 세상에도 우리","32,618"
885,괜찮아요,비투비,"어깨가 무겁나요
무거운 짐을 내려놓기가
참 쉽진 않죠
누군가 말했죠
내 꿈이 멀게만 느껴질 땐
잠시 쉬다 가세요
매일 같은 일상에 힘든가요
그건 누구를 위한 거죠
결국 또 쓰러질 텐데
힘들어 혼자라 느껴질 때
이 노랠 들어봐요
기대해 즐겨 듣던 그 멜로디 Woo woo
라디오에 흘러나올 그 목소리 Oh
내가 할 수 있는 건 노래 가사뿐이죠
힘들어도 괜찮아 괜찮아 괜찮아
잘될 거예요
I believe in you
3년째지 어느 곳도
날 원하지 않는 삶이
이제 군대라도 가야 하나 싶어서
부모님께 말씀드렸더니
딱 한마디 했어 어휴
그래서 말 못했지
하던 알바도 잘렸다고
Well 어제는 제대 직전인
친구가 휴가 나왔어
하는 말이 무섭대
대학서 배운 건 다 까먹었어
실업자 100만 시대
그런 건 잘 모르겠고
그 숫자가 차라리
통장 잔고였음 좋겠어
시끄러운 알람이 새벽부터
날 계속 재촉해
쫓기듯 나선 집 밖은 틈 없는
벼랑 끝 같아
뭘 하고 있지 아니 뭘 해야 하지
답이 없는 메아리
난 왜 밖에서 치이고
엄한 곳에다 화풀이해
좌표 없는 항해 위
방황하는 작은 종이배
억지로 눈물을 삼켜
어느새 한숨은 습관이 돼
알아 나도 바보 같은 거
남 앞에선 괜찮은 척
티 없이 해맑던 예전의 넌
지금 어딨니
기대해 즐겨 듣던 그 멜로디 Woo woo
라디오에 흘러나올 그 목소리 Oh
내가 할 수 있는 건 노래 가사뿐이죠
힘들어도 괜찮아 괜찮아 괜찮아
잘 될 거예요
I believe in you
사랑하는 가족들 가족 같은 친구들
얼굴 못 본 지가
밥 한번 먹자 한 뒤로
한 번쯤 여유를 가져도 나쁘진
않을 텐데
지금 내가 외롭진 않을 텐데
노랜 다 끝나가지만
아직 다 못한 말이 많아
모두가 나와 같은 맘이겠죠
기대해 즐겨 듣던 그 멜로디
멜로디 멜로디
라디오에 흘러나올 그 목소리 Oh
내가 할 수 있는 건 노래 가사뿐이죠
힘들어도 괜찮아 괜찮아 괜찮아
잘 될 거예요
I believe in you","118,335"
886,봄인가 봐 (Spring Love),에릭남 (Eric Nam),"눈꽃이 내린 버스 정류장에
날 데려다주다
꼭 내 손을 잡는 너 때문에
나 놀랐어
아주 오래전부터 숨겼던
내 맘이 들킨 걸까
부는 바람에 실린 우리에게 번진
This is love
내 마음에 내려와 사뿐히 내려와
네 어깨 위에도 벌써 내린 그 이름
봄인가 봐
우리 잡은 손 틈 사이
얇아진 외투 사이
어느새 스며들어 우릴 변화시킨
봄이 왔나 봐
첨엔 그랬어 편한 친구
혹 동생 같았어
치마를 입고 꾸민 모습에도
놀라지 않았어
뭐가 우릴 지금
이렇게 바꿔 놓은 걸까
Maybe it’s crazy
Can I call you my baby Yeah
내 마음에 내려와 사뿐히 내려와
네 어깨 위에도 벌써 내린 그 이름
봄인가 봐
우리 잡은 손 틈 사이
얇아진 외투 사이
어느새 스며들어 우릴 변화시켜 Oh
우리 서로에 기대어 잠든 벤치
투명한 하늘에 물든
Sweet cherry blossom
늘 이러면 좋겠다 Yeah
우릴 바꾼 그 이름 봄봄봄 봄 Ooh
널 사랑해 너를 사랑해
사랑해 널 Yeah
넌 봄이 돼줘 항상 나는 꽃이 될게
서로를 녹여주고
열리게 해주면 좋겠다
안 보이던 마음과 마음
마주한 시선 사이
겨우내 숨어있던 꽃이 피었나 봐
봄이 왔나 봐","115,186"
887,보고싶은 날엔..,V.O.S,"너를 보고싶은 날엔

멋지게 그대를 놓았죠
이렇게 아무렇지 않게
수백번 지우고 다짐을 해도
애써 남는건 아쉬움뿐
그렇게 그대를 떠나갔죠
정말 난 바보처럼 그대를 몰라
처음 봤던 그 모습처럼
가슴이 떨리다가
너를 보고싶은 날엔 눈물 나는 날엔
가슴 뛰는 날엔 그리운 날엔
너의 전화번호 다시 또 누르게 되면
니가 너무나 그리워
어쩌다 니소식 듣게 되고
혹시나 너도 가끔 그리워 할까
너무나 변했어 지금의 우리
추억도 별이 되고
너를 보고싶은 날엔 눈물 나는 날엔
가슴 뛰는 날엔 그리운 날엔
너의 전화번호 다시 또 누르게 되면
니가 너무나 그리워
고마웠단 말에 미안했단 말에
사랑했단 말에 서툴던 맘에
돌아갈 수 없는 시간이 널 부를 때면
정말 너무나 그리워
눈을 떠봐도 보이는게 너하나 뿐인데
무심코 거울을 보다
우리 처음 만났던 그 시간이
자꾸 스쳐 지나가고
다시 널 볼 수 있을까
너를 보고싶은 날엔
많이 생각나는 날엔 반쪽같은 날엔
울고 싶은 날엔 아프던 날엔
너의 전화번호 다시 또 누르게 되면
니가 너무나 그리워
고마웠단 말에 미안했단 말에
사랑했단 말에 서툴던 맘에
돌아갈 수 없는 시간이 널 부를 때면
정말 너무나 그리워","23,002"
