,title,artist,lyrics,likes
249,사라질래,F1NN,"사라질래 오늘 밤에
흔적조차 남지 않게

내가 사라져도 나를
한번쯤은 기억해줄래요

기억해 줄래요 나를 내가 사라진대도
우리가 함께 했었던 모든 날들을

동화같은 story 모두 덮어
위태롭게 서서 마지막 노래를 불러 this ain’t love song

희망찬 미래는 없어 현실과 타협
내 상태는 또 high and low

내가 봤던 세상의 색깔은 흑백이지
Colourful 그 단언 길에다가 던져

빌어먹을 세상은 다가오네 친한척
이 도시의 사람들은 너무나 차가워

저주받은 팔자 행복은 바란적도 없어
저 어두움은 날 또다시 덮쳐 삼켜

사라질래 오늘 밤에
흔적조차 남지 않게

내가 사라져도 나를
한번쯤은 기억해줄래요

오늘이 마지막인데
저 해는 아름답네

떠나는 나를 위해
빛을 더 빛춰줄래

내가 사라져도 나를
한번쯤은 기억해줄래요

내가 사라진다면 그 누가 슬퍼할까나
또 who will be at my funeral

It’s not a party, pop another xanny
With alcohol 가시밭길 to the red carpet 전에 난 passed away

꿈을 꾸던 한 소년이 있었네 그 소년에게 말해 난
미랠 알면서 절대 모험하지 말라고 인생은 드라마가 아니니

There’s no beautiful world 약았어
너만 맘아퍼 letter to myself 허나 늦었어

빌어먹을 세상은 다가오네 친한척
이 도시의 사람들은 너무나 차가워

저주받은 팔자 행복은 바란적도 없어
저 어두움은 날 또다시 덮쳐 삼켜

사라질래 오늘 밤에
흔적조차 남지 않게

내가 사라져도 나를
한번쯤은 기억해줄래요

오늘이 마지막인데
저 해는 아름답네

떠나는 나를 위해
빛을 더 빛춰줄래

내가 사라져도 나를
한번쯤은 기억해줄래요",0
250,Black,houzintheroom,"도대체
며칠간 깨어있는 정신머린 대책
없어 빌어먹을 새벽 공기는 탁해서
잠이 안 와 흐리멍텅한 내 눈 앞에
보이는 Black색의
Heaven's door
눈 떠 돌아와
이건 아냐 Drama
영혼은 위로 올라가고 몸 상태는 고장나
Oh yeah 나가야겠어 어기를
박고 도게자 하나님께 엿을 올려놨네 난

Black
난 눈을 감았어 내 시야는 Black
내 색깔을 전부 섞었더니 Black
색깔을 전부 섞었더니 Black
Black
난 눈을 감았어 내 시야는 Black
내 색깔을 전부 섞었더니 Black
색깔을 전부 섞었더니 Black

Okay 높게 잡자고 목표
서울 찍고 김포 다음엔 도쿄
Keep going해 내 야망은 디자이너
사실 그렇게는 안 비싸
남들 소식에는 민감할 필요가 없지 내 일이 바빠
비슷한 시간 디카페인 커피를 먹고나서 난 아침식사
다시 작업을 할 시간
올라갈 때는 아직인가해
스스로도 긴가민가하지
다짐하는게 사실은 쉽지않아
고민이 익숙한 일상이야
Block으로 오점이였던 성적을 A로 바꿔내고나면 oh shit

Black
난 눈을 감았어 내 시야는 Black
내 색깔을 전부 섞었더니 Black
색깔을 전부 섞었더니 Black
Black
난 눈을 감았어 내 시야는 Black
내 색깔을 전부 섞었더니 Black
색깔을 전부 섞었더니 Black",2
251,All I Want,XEONHOWON,"I need a lotta mf- racks
내 테이블 위에는 한가득 뭐든지

I need a lotta mf- racks
내 테이블 위에는 한가득 뭐든지

1 2 3 4 5 6 uh- 이제 난 세지도 못 하니 왜
1 2 3 4 5 6 uh- 이제 난 세지도 못 하지 얘

Ya pull up 니 동네로 전부 다 불러
Ma brodie got ma back n

who da f- wit me 전부 다 불러
난 안 무서워 니네들 brotha
All about lame s- 뭘 따져

내 뒤에는 “TAG & XIHOGOD”
그래서 난 우리 형들의 기대를 절대로 망칠 수 없어

I don’t giva f-
너 누군데 저리로 꺼져버려

I’m all day f- her
She got a good ass , i can errday f- her

난 진짜로 니가 누군지를 몰라
니가 날 본 적이 있어도 우리는 모르지
너가 나한테 말 거는 모습은 상상을 못 하지

Ya , f- sum bad b-
니 친구까지 다 부르길
Small waist & big booty & pretty face
& lotta money dat’s all i want

Dat’s all i want

역시나 돈 아님 대화가 안 통해
Show me da money
200억쯤은 땡겨야 난 죽을 거 같은데 ,

Chrome Hearts ,
Ma heart like f- Chrome Hearts

Can’t f- wit u ma whole life
너랑은 안 섞여 난 all night

Bad b want me all night
이미 여러번 먹었지만

질리지 않으니 다시 또 f- her
너가 원하던 그 년 내 아래에

I need a lotta mf- racks
내 테이블 위에는 한가득 뭐든지

I need a lotta mf- racks
내 테이블 위에는 한가득 뭐든지

1 2 3 4 5 6 uh- 이제 난 세지도 못 하니 왜
1 2 3 4 5 6 uh- 이제 난 세지도 못 하지 얘

Ya pull up 니 동네로 전부 다 불러
Ma brodie got ma back n

who da f- wit me 전부 다 불러
난 안 무서워 니네들 brotha
All about lame s- 뭘 따져

내 뒤에는 “TAG & XIHOGOD”
그래서 난 우리 형들의 기대를 절대로 망칠 수 없어",2
252,Success (ft. 팔로알토),Alt (알트),"여름이 가고 가을이 오기 전
집에다 성공을 가져다주기로 했어
가끔 부모님 뵈러 나 본가에 가면
뭔가 있을 것 같다며 난 또 둘러댔어
현관문을 나가며 약속을 했어
이 차가 식기 전에 돌아온다는 약속
어머니 아버지께 난 유별한 막내여도
어렸을 때부터 뱉은 말은 다 지켜
이제 거의 다 왔어
성공이란 과연 뭔지
사전적 의미 보다
높게 가고 싶어 훨씬
came from the bottom
진짜 바닥에서 높이
누가 날 막겠어 난 섬에서 자라왔지
But ma Name is traveling
여권 없이도 태국
방금 태국은 라임 때문에
썼지 Like 세부
난 지키러 왔어 약속 다 비켜
장소는 상관없어 난 지켜 내 약속
came from the bottom oh travel
항상 뭐 돈 걱정이었지 아닌 척을 할 때도
진짜 내 모습이 맞을까? 다 좆 까란 태도
저 새끼 꼴사나운 꼴이 마음에 안 드네
저 새끼 망했으면 일도 신경도 안 쓸 텐데
좆 같은걸 좆 같다고 하는 게 힙합인가
돈 벌 기회 열려면 오픈해야 해 마음가짐
부정적인 생각들을 멋진 척 포장하느라
진짜 중요한 걸 까먹고 살고 있던 건 아닌가?
래퍼의 가오, 나완 거리 먼 gangster shit
좆밥새끼들 마이크 앞에서 또 갱스터 짓
용기 있게 내면을 꺼내지도 못하는 주제에
성공에 대해 박자를 맞춰 좋다고 떠드네
영향받기 싫어 내 privacy는 평화기에
정직한 내 벌이 피해주지 않고 on my way
내 성공이 너한테 반대라면 좆까길
그게 내 성공이지 걔네랑 안 똑같지
came from the bottom oh travel
어깨가 무거워 나
아직도 난 고민을 하지
서른 중반에 와있고
고민에 쌓인 밤
믿음이 의심이 됐어도
다시 기대로 바꿔
언제든 준비돼있으니
내 걱정은 stop
어깨가 무거워 나
아직도 난 고민을 하지
서른 중반에 와있고
고민에 쌓인 밤
믿음이 의심이 됐어도
다시 기대로 바꿔
언제든 준비돼있으니
내 걱정은 stop
came from the bottom oh travel",18
253,Only U,BadBlock,"(Yeah, ImaBadBlock)

I promise, I ain't never gon' s*** my man
가짜들은 Get the f*** out my face
Pull up with my gang
BadBlock 또 신곡을 drop
And I'm here to stop this game

Hold up, bro, more to gain, more at stake
I don't know, who can stop my pain?

Just only trust yourself
거지랑은 안 놀아
This is how you become rich

She just wanna come into my brain
Don't be late for the party today
적시고 마시고 하는 게 습관이 돼
I'ma let you defeat me, baby

They're trying to copy my life
But I'm still cool
어차피 평생을 허공에 shoot
Plz, don't move like a puto
Wet bed, 끊어질 것 같아 숨통, ya ya

She doesn't wanna get drunk
빨개진 얼굴이 증명해, oh
미칠 것 같아 그녀의 상태
No mercy, 난 흔들고 따버려 샴페인

You always come crazy
I've been waiting for a girl like you all my life
You're fresh and sweet, like a fruit girl
I just want your love

I don't need another hoe
All I want is your love
네가 위험하면 I'm gon' protect you
이게 진짜 love

I don't need another hoe
All I want is your love

Only trust yourself
만약 If you feel my pain
뒤도 안 돌아보고
바로 너에게 달려갈게

Cuz I'm only u
I'm only only u
I'm only u

Only trust yourself
만약 If you feel my pain
뒤도 안 돌아보고
바로 너에게 달려갈게

Cuz I'm only u
I'm only only u
I'm only u

I just need to protect my mans
Kush smoke in my lungs like ken
You have to feel this feeling, too
내 삶엔 필요했어 큰 변화
Who can change my life?
I try every night, ouu oh

I want you
(I want you)
I proud of you
(I proud of you)

It don't feel like a blessin'
But 난 감사해 for God

Only trust yourself
만약 If you feel my pain
뒤도 안 돌아보고
바로 너에게 달려갈게

Cuz I'm only u
I'm only only u
I'm only u

Only trust yourself
만약 If you feel my pain
뒤도 안 돌아보고
바로 너에게 달려갈게

Cuz I'm only u
I'm only only u
I'm only you u",7
254,Know,Sneezy,"너의 기억들을 잠시 동안 멀리해둘게
우리 추억들을 잠시 동안 접어 놓을게
Yo I'm so lonly
널 사랑해 영원히
그리워해 여전히

Yo 바람이 차
아프진 않을까나?
수백 번 고민한 첫 마디가
널 흔들어 놓을까 봐
고민해 고민해 밤을 또
지새우다가
아침이 와, 의미 없이 가는 시간은 마치
나 혼자 멈춘 듯 흘러만 가
나 혼자 멈춘 듯 굴러만 가
미련이라도 남겨서
희망이라도 안겨줘
내가 숨 쉴 수 있게
널 아무리 비워내도
비워지지 않아 아이폰 속
네 사진을 보면서 기억해 너를
어떻게 지우겠어
난 꿈에서라도 널 보고 싶거든
어떻게 미워해 널

우리 추억이 꺼진 거리도
갑자기 꿈에서 깨 마주한 이 현실도
I don't know
I don't know

눈앞에 내 세상에 불이 꺼진 이유도
숨 막힐 듯 내일이 두려워진 이유도
I don't know
I don't know


너의 기억들을 잠시 동안 멀리해둘게
우리 추억들을 잠시 동안 접어 놓을게
Yo I'm so lonly
널 사랑해 영원히
그리워해 여전히

너라는 길 너라는 집
함께 한 모든 순간이 다 빛
너라는 꿈에서 깨고 난 뒤
미래를 과거로 그리는 Dream
영화 같았던 우리 이야기
영화 같았던 우리 시간이
멈춰서 버렸어 아직 난 버거워
여전히 모든 게 서툴러서
손을 놓을게 넌 기분이 어때?
편해졌길 바래 나를 내려놓은 채
영원할 것 같았던 너와 나의 해
그게 되려 발목을 잡았나 봐 매일
너로부터 점점 멀어지는 내일이
끝이 아니기를 빌어 이런 매일이
너와 함께 마주했던 모든 매일이
사라질까 두려워 우리 내일이

우리 추억이 꺼진 거리도
갑자기 꿈에서 깨 마주한 이 현실도
I don't know
I don't know

눈앞에 내 세상에 불이 꺼진 이유도
숨 막힐 듯 내일이 두려워진 이유도
I don't know
I don't know

쏟아지는 추억을 걷네
여전히 널 위한 노래
이제는 혼자서 걷겠지
You are the only one.
Always
나 좀 놓지 말고 사랑해 주지
두 손 놓지 말고 바라봐 주지

쏟아지는 추억을 걷네
여전히 널 위한 노래
이제는 혼자서 걷겠지
You are the only one.
Always
나 좀 놓지 말고 사랑해 주지
두 손 놓지 말고 바라봐 주지",16
255,Love or Lie,JL_X2,"You so easy love And you are lying
Then you say that you won’t love me
Oh, you so easy love Hmm you easy love

Your wasting on your love and every night and day
I can promise fill you every night away
La la la la la la

Cause you I’m dreamin illusion
and grabing emotion
Of your An iffy Glimmer
Delusional fetter

cuz i want it
Do You want it
in the site
In your side
Cuz I want it you are close to me

Don’t try to get away
You know why jealousy
I know how your mind
Don’t try to get away
Hmm- you easy love

Your wasting on your love and every night and day
I can promise fill you every night away
La la la la la la

Cause you I’m dreamin illusion
and grabing emotion
Of your An iffy Glimmer
Delusional fetter

cuz i want it
Do You want it
in the site
In your side
Cuz I want it you are close to me

If you‘ll be mine, fall in love with you with you
I want to be free
i just wanna swallow
I do wanna try with you with you
la-la-la",1
256,GO UP,L1woo,"이런 말들 더 이상은 못 참아
이렇게 살다가는 곧 사망
난 원해 더 많은 부와 명예
그러니 가야돼 I WILL GO UP yeah

초3 때 집 계단에 걸터앉아
생각을 해봤어 ""내 인생은 왜 이래""
어딜 봐도 내 편은 없네
그때 결심했어 내가 만들어 내 WAY

I wanna T.O.P 내 꿈은 GO UP
내가 죽기전까진 안 해 실업
오늘 밤도 난 나를 위해 걸어
학교가서 자 맨날 쩔어있어 피로

I wanna make it so badly
성공하는 그때까진 WAIT FOR ME
난 움직일거야 누구보다 빨리

내 출신은 거리
지금까지 했어 홀로서기
but I don't worry

난 나를 위해 할 거야 랩
검은 머리가 될 때까지 파뿌리
난 절대 안하지 포기
깊게 박혀있어 내 뿌리

난 가야돼 성공해야돼
그래야 내 꿈을 이룰 수 있기에
더 해야돼 노력해야해
그러지 않으면 만족을 못해 yeah

더 벌어야돼 증명 해야만 해
부모님이 날 믿을 수 있게
가야돼 저 위로 가야돼
그게 내 첫번째 목표이기 때문에

I will blow up 또 Go
많은 실패에도 다시 일어나서
말해 I will GO UP
I feel not afraid 이제 겁 나지 않아 패배

겁 나지 않아 패배 so I don't look back
내가 만드는 길 I don't need feedback
쓸 데 없는 훈수는 no thanks
난 뜰거니까 지켜봐 hey hey

okay don't worry my mom
더 크게 키워 내 목소리
I'm better than you HA HA
and I say I will blow up boy

I don't care 너네가 뭐라하던 난 방어
걔네가 했던 말들은 다 유언비어
내 다짐은 꼭 이뤄
그래서 난 매일 밤마다 빌어

나 이제 더 이상은 못 잃어
내 친구들은 말해 ""L1woo cheer up""
난 할거야 성장 지금보다 bigger

내 bucket list 첫 번째
I will GO UP 그게 내 목표고
난 이룰거야 내 목표를
아니 이뤄내야만 해

그 전까진 I never give up
포기따윈 내 생각에 없어

난 가야돼 성공해야돼
그래야 내 꿈을 이룰 수 있기에
더 해야돼 노력해야해
그러지 않으면 만족을 못해 yeah

더 벌어야돼 증명 해야만 해
부모님이 날 믿을 수 있게
가야돼 저 위로 가야돼
그게 내 첫번째 목표이기 때문에

I will blow up 또 Go
많은 실패에도 다시 일어나서
말해 I will GO UP
I feel not afraid 이제 겁 나지 않아 패배",5
257,거너 (feat. EK),BIG4FOOT,"생각에서 빠져나와 현실 사는 미친 새끼
넌 안해 보고 표정 말투 훔쳐가는 새끼
자아고립 집착 때매 길을 잃은 새끼
세뇌당한 줄도 모른채 따르는 파리 먼지 새끼 (위잉)
보다 작은 너넨 생각으로 거의 거인 새끼
그래서 우물쭈물 생각 하는 병신 새끼
고독을 씹어 근데 안해 스니칭 bitch

BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)

편견없이 살고 싶지
but i livin 서울 city 특별한 건 딱히
눈속임에 속아 주지 고장난게 익숙해
내 눈에는 뭐든 비슷해 또 까먹었지 지은 죄

이름을 잘 까먹어 모든 말에 반어법
새끼 걸꺼면 목숨을 걸어 그래서 애초에 난
잘 안 믿어 같이 달릴래? 같이 죽을래?
말이 힘이 실리네
근데 난 싸여 베일에 모든게 레일 위에
안 좋아해도 돼 나는 그저 나기에
ek that's ma name uh
i'm not gunna 그저 삶을 적어
이유 없이 벌어
몸을 계속 떨어, 너무 떫어
자세 낮춰 keep it low low
keep it low low low low
롤러 코스터, ma life 롤러코스터

BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)
BBARABABBABAAAM (I Feel Like aGunna)",1
258,난 너에게 외상을 해준다고 한적없어,이계덕,"청소년 보호법에 따라 성인 인증이 필요한 콘텐츠 입니다. 성인 인증 후 이용해 주세요.
성인 인증",1
259,to. 꽃,wellbeingkooki,"여러번 폈었지 내 마음이 네게
여러번 꺾었지 이 마음을 쎄게

어떤 일 이든 끝까지 하지않음 되지않음,
어쩜 부질없는 일이 될지도 몰름

난 여태 마음을 대충 끄적였었네
알게모르게 그냥 웃어 넘겨버렸네

한 두번 했음 된 건데 이 짓을 계속했네
100 이 가까이 되어서야 알게됐네

나 이런 글들을 적는거 자체가 이젠 싫어
헌데 네게 꼭 이 말을 전해주고 싶어

아름다운 꽃에게 편지 한통 남길 겸
뭐 그냥 내가 네게 주고픈 몇가지 꽃말?

네게 전달되지 않는 편지 한통
고이 접어 이곳에 남겨둘게

네가 스쳐갈수도 있는 편지 한통
소중히 담아 여기에 적어놓을게

안녕 잘지내? 세상은 참 바쁘게
돌아가네 우린 말만 어른이 되 버려

어른, 빈 껍데기 호칭
그냥 그런 뜻인 단어 하나 있었지

예전에 그토록 그들이 하는 걸
그저 옆에서 지켜보기 바빴었는데

이젠 그 모든것은 정말 별게 없네?
아무것도 아닌게, 진짜 아니네

겉멋에 찌들어 휘청이는 빨간낙엽들
그렇게 물들어 떨어지는 단풍잎들

겨울이 되어서야 알게 됐네
모든건 순식간에 벌어진 일이였네

시간은 그렇게 계속 지나가
우린 늘 그 위를 껴 맞춰 지나쳐가

이 세상에서 제일 아름다운 꽃 잎아
이 세상 , 어림 없이 아름답게 피어라",0
260,빈 칸,뱁영규,"난
도망가고 싶어 아주 멀리
행복들이 따스하게 널린
길고 긴 꿈속으로

또 날
괴롭히는 것들을 얼린
수많은 사이에서 건진

하나둘씩 고이 접어내
필요 없이 아프던 날
다들 손을 뻗어줘도
내가 잡지도 않았잖아

더 많은 시련이
지금 내게 찾아와도
영원히 난
굴하지 않길

난
도망가고 싶어 아주 멀리
행복들이 따스하게 널린
길고 긴 꿈속으로

또 날
괴롭히는 것들을 얼린
수많은 사이에서 건진

빈칸 사이에 쓰여질 불행을
사랑으로 바꾸기 위해서 애써
내가 살아갈 이유가 없던 날과
지쳤던 날도
사랑으로 메꾸니 어떤 날도
살아가려 했어
내 상황을 바꿔가려 했어
내 지워지지 않는 기억도
씻겨지지 않는 인연도

하나둘씩 고이 접어내
필요 없이 아프던 날
다들 손을 뻗어줘서
내가 달릴 수 있었잖아

더 많은 시련이
지금 내게 찾아와도
영원히 난
굴하지 않길

난
도망가고 싶어 아주 멀리
행복들이 따스하게 널린
길고 긴 꿈속으로

또 날
괴롭히는 것들을 얼린
수많은 사이에서 건진",21
261,오후 네 시,mvrtino,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",5
262,볶음밥짜장면탕수육 (feat.에시리),유민수,"아 오늘 뭐 먹어야지 맛있는거 먹었다고 소문이 날까

어서오세용~

예 안녕하세요~

뭐 드릴까용~

잠깐만요 메뉴판좀 볼게요

천천히 골라 보세용~

사장님 주문 주문 주문할게요

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!

볶음밥 짜장면 탕수육시키면
짜장면은 서비스로 곱배기로~

볶음밥 짜장면 탕수육시키면
군만두도 두세트는 줘야해이~

볶음밥 짜장면 탕수육시키면
짜장면은 서비스로 곱배기로~

볶음밥 짜장면 탕수육시키면
군만두도 두세트는 줘야해이~

볶음밥이 먹고싶어 (싶어)
짜장면이 먹고싶어 (싶어)
탕수육도 먹고싶어 (싶어)
인생 뭐 있어 맛있는거 먹는겨

볶음밥이 먹고싶어 (싶어)
짜장면이 먹고싶어 (싶어)
탕수육도 먹고싶어 (싶어)
볶음밥 짜장면 탕수육

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!

볶음밥 짜장면 탕수육시키면
짬뽕국물 건더기는 푸짐하게이~
볶음밥 짜장면 탕 탕수육 중국요리없이 나는 못살아 헤이

볶음밥 짜장면 탕수육시키면
짬뽕국물 건더기는 푸짐하게이~
볶음밥 짜장면 탕 탕수육 중국요리없이 나는 못살아 헤이

볶음밥이 먹고싶어 (싶어)
짜장면이 먹고싶어 (싶어)
탕수육도 먹고싶어 (싶어)
나는 탕수육 찍어먹는 찍먹파

볶음밥이 먹고싶어 (싶어)
짜장면이 먹고싶어 (싶어)
탕수육도 먹고싶어 (싶어)
너는 탕수육 부어먹는 부먹파

너는 왜 맨날 짜장면인거냐 너도 왜 맨날 볶음밥인거냐
사실 나는 입이 고급이야 오늘만은 팔보채
팔보채 그만 보체 천천히 먹어 그러다 체해 동파육도 시킬테니 오늘 어디 한번 먹어봅세 like 잔치집 열쇠
사장님 여기 메뉴판 주세요 오늘은 내가 쏩니다 어께춤이 절로난다 복이 들어 온다 얼쑤

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!

볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육
볶음밥 짜장면 탕수육 볶음밥 짜장면 탕수육 헤이!",9
263,Love Way (feat. BoLLd),AUSKR(어스커),"그냥 너와 함께 있으면
볼 빨개지는 감정이 꽃처럼 피어 All day
서로 얼굴 맞대고 있으니까
시간이 내 맘도 모르고 빠르게 뛰어 No way
Yeah 정작 너는 아무렇지 않을 텐데
행동 하나하나 의미를 담아 설레
혼자 좋아하는 건 이제 그만해
또 까먹어 금붕어야 왜 이러는데
너의 답을 기다리는 것도 지쳐
일에 집중 못 해 널 향해 있는 신경
비참해지는 내 꼴이 보기 싫어
애처럼 굴기 싫어 던져 버려 미련
Away Away Away Away Yeah No way No way No way No way yeah
I don't wanna wait you
I don't wanna love you
Cuz I don't wanna hurt
사실 너가 너무 좋은데
넌 나와 다른 거 같애
난 숨기지 못해
내 마음을 네게 전해
밀고 당기는 거 지겹게
가끔 너는 모르는 척해
너에게 내민 내 손을 잡아 너는 어때
난 너만을 원해
너라면 다 Okay 있어줘 내 옆에 Oh baby
오직 너만을 원해
난 너밖에 없네 있어줘 내 곁에 Oh baby
수학인 듯 사랑을 자꾸만 대입해
자꾸 넌 내 맘을 뒤로 밀어내 Lay back
이 문제엔 공식이 없을까 대체 왜
아무리 고민해도 답이 보이지 않는데
뻔해 넌 나에게 아무 감정 없이 한 행동인데
왜 다 알면서 또 기대해
헤엄 헤엄 허우적 이건 착각이 분명한데
왜 또 멍청하게 뭘 기대해
새벽까지 우리가 한 통화에
너는 어떤 표정일까 나는 궁금해
오랜만에 찾아온 설레임에
머리 아파 그래도 자꾸 널 찾는데
넌 잘못 없는데 조금 널 미워해
괜히 기대를 하나 봐 나도 모르게
허나 달라지는 건 하나 없어 왜
나는 여전히 제자리걸음 여기 이렇게
사실 너가 너무 좋은데
넌 나와 다른 거 같애
난 숨기지 못해
내 마음을 네게 전해
밀고 당기는 거 지겹게
가끔 너는 모르는 척해
너에게 내민 손을 잡아 너는 어때
난 너만을 원해
너라면 다 Okay 있어줘 내 옆에 Oh baby
오직 너만을 원해
난 너밖에 없네 있어줘 내 곁에 Oh baby",7
264,다 알아서 (feat. Ambid Jack),이긍휼,"오전인지 밤인지
휴대폰 화면 위로 떠 있는 시간이
내 패턴이 꼬인 걸 확인시켜
괜히 예민한 건 나지만
다 지난 일들을 불러 다시 봐 난
이것도 습관일지도

어차피 다 후회할 내 모습을 마주치며
내가 어린 탓, 반성보단 짜증이 더
꽉 닫힌 마음속보다 더 코 막혀 비염
풀어내지 못하는 내 오늘보다 약이 싫어

생각처럼 흘러가지 못하는 내 스물하나
내 몇개월들을 채워 불안함이
신경을 쓸 문제가 없어 순탄할 뿐
밥 다 먹은 뒤의 구멍 뚫린 국자같지

운 좋게 좋은 사람들을 곁에 둔 탓에
오히려 보여 괜찮단 표정을 얼굴 안에
가끔은 도움이 필요할 때도 괜시리
하고픈 말을 꾹 참네

내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼
내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼

속마음을 내 안에 담아둔 채
주변을 모르는 체해 걱정 않아도 돼
내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼

걱정하지 마라 울 엄마 아빠 아니잖아
난 있던 적 없지 가만히 걍 아낀 거야 말만
네 나이가 또 내 나이가 어쩌구 저째
애기야 참 좋을 때란다
너 나보다 한 살밖에 안 많잖아

고민들의 답은 다 결정했지
흔한 잔소리엔 귀 닫지만 나의 머릴 때린 얘길
들을 이가 필요해
So wait 너의 말들은 미안하지만 don't care
서랍에 넣어놓은 뒤에 다 풀고 나서 올게

Stay far or make run
더 가까이 오다 데여
널 위해서 하는 말이래 재미없게
똑같은 말도 다른 표현 plz 챙겼음 해

Don't care bout me 너가 제일 잘하는 거 아냐
Fuck do you mean 내가 받아야 하지 왜
I'm not stress trash can
너부터 잘해 제발
한마디 더 하면 할 거야 사회 단절 캠페인

내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼
내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼

속마음을 내 안에 담아둔 채
주변을 모르는 체해 걱정 않아도 돼
내게 신경 꺼줘 내가 알아서 할게
괜한 말들로 날 걱정 않아도 돼",7
265,송년회,할래,"가끔은 시간을 내줘
누추한 이곳에 와 자리를 빛내줘
쏜살같던 이 계절
눈 깜박하던 사이 지나간 계절
엉망이 된 계획은 내년에 나에게 미뤄두기로 하구
뭐 먹을지나 고민이나 하자구
다들 고생했다구
시간은 빨라 따라 잡으려 뛰니 자꾸 목이 말라
소금물같은 탕진잼으로 때우려다 보니까
이건 생선이 따로 없잖아
유부남이 늘어
힘들단 핑계로
뭉치지 않기는
오늘은 넘 힘들어
제끼고 와 대충
필요해 재충전!
무엇보다도
소주랑 맥주

가끔은 시간을 내줘
누추한 이곳에 와 자리를 빛내줘
쏜살같던 이 계절
눈 깜박하던 사이 지나간 계절
엉망이 된 계획은 내년에 나에게 미뤄두기로 하구
뭐먹을지나 고민이나 하자구
다들 고생했다구

손이 시려울 때쯤엔 멍게랑 방어지만 우리 그때는
회는 개뿔 고래밥과 새우깡에다가 축배를
오랜만에 모일때마다 다시 또 또 반복되는
그때 기억나냐 라는 말로 시작되는
시시콜콜한 추억이 지겹지 않은 이유는
종로3가 뒷골목길
60년 전통 24시 곰탕집
국물에 따귀찜에다가 막걸리
어떤 건 오래될수록 더 빛나지
무소식이 희소식이라는 어떤 **말덕에
조금 뜸해진 것 같은 우리지만
그딴 건 신경쓰지마
오늘 우리가 뭉치는 건 막을 수 없으니까

가끔은 시간을 내줘
누추한 이곳에 와 자리를 빛내줘
쏜살같던 이 계절
눈 깜박하던 사이 지나간 계절
엉망이 된 계획은 내년에 나에게 미뤄두기로 하구
뭐먹을지나 고민이나 하자구
다들 고생했다구",2
266,BoilerPlate,CallMeDesign,"[Hook]
Boyfreind
why appeared again my dream
My pains
You'll never truly fathom I
Wedenesday
the day after we broke out
Where u at
That guy doesn't love you
madly day
All I could do was to devel
Shattered case
behind it, you painted
boilerplate
Don't you memorize this language
fail again
Where did it start to go wrong?

[verse]
I dislike the word of a Song
You know the reason what i talk
There were a lot of issues, but
That wouldn't have been just one person's fault

The song I shared has become our story
Sundays, i promise to crafted that melody
Still im your gromit, Once again, trust me
Nothing is in sight, Your vanished profile

When she asked for my time at the Road
I cant reply her, cause negative in my heart
which way, i guess other one, down page
Why can't she make a choice bout us

choice bout us, both silence
you dont understand my thought, right uh?
leave like bird, say goodbye her
boilerPlate was last gift, bless her

[Hook]
Boyfreind
why appeared again my dream
My pains
You'll never truly fathom I
Wedenesday
the day after we broke out
Where u at
That guy doesn't love you
madly day
All I could do was to devel
Shattered case
behind it, you painted
boilerplate
Don't you memorize this language
fail again
Where did it start to go wrong?",3
