,title,artist,lyrics,likes
442,I don’t hate you,Rifff,"뜨네
모르지만 익숙한 번호
My phone 에 평소엔
거부했을 그 전화를 받고

(여보세요) 오랜만이야
She told me, I miss you
놀랐어 이렇게
아무렇지도 않다는 게

네가 어떤 상처를 받았는지
어떤 맘이었는지
무슨 이유였던건지
더는 궁금하지 않지

아직 날 사랑한다던지
용서받길 원한다던지
It’s nothing to do with me
So stop talk that please yeah

I don’t hate you now
나 원래 남한테 관심없는거
너도 알잖아 but

연락은 하지마 Girl
You don’t have to be Sorry for me
I’m not sorry for you too baby

그래
그 동안 힘들었어 나도
술에 취해 너를 찾아
헤매도 봤고

하지만 후회같은 건
하나도 없어
Cause I gave you
My everything

넌 앞으로 어떻게 할건지
자신이 있는지
너의 진심이 어떤지
더는 알고싶지 않지

아직 날 사랑한다던지
용서받길 원한다던지
It’s nothing to do with me
So stop talk that please yeah

I don’t hate you now
나 원래 남한테 관심없는거
너도 알잖아 but

연락은 하지마 girl
You don’t have to be Sorry for me
I’m not sorry for you too baby

It is no longer love
Your pain is illusion
So 네 하루에 날 끼우지마

날 쥐고 흔들던
너의 눈물도 이젠
더 이상 와닿지 않아

I don’t hate you now
나 원래 남한테 관심없는거
너도 알잖아 but

연락은 하지마 girl
You don’t have to be Sorry for me
I’m not sorry for you too baby

I don’t hate you now
나 원래 남한테 관심없는거
너도 알잖아 but

연락은 하지마 girl
You don’t have to be Sorry for me
I’m not sorry for you too baby",5
443,you never was in my dream,sunho,"I was so fooled by every love and loneliness

So I just rarely write songs about tenderness

and i'm tired of waiting for the rainfalls in my sunlit dream

but then you've popped up in my sky lately

while I was keeping a lookout for your cold little heart

If the moon in the sky up above slowly fades away,

would you make my whole life to be changed?

sometimes I wonder why your silhouettes keep me thinking of you

though I'm not in the mood at all

But still i'll fall and drawn to your heart

cause your smile keeps me on my toes all the time

If the moon in the sky up above slowly fades away,

would you make my whole life to be changed?",13
444,Our love will last forever,지송지송,"I just wanna know
The way you make me feel
And you’re the one that I desire

Can you hear my heart
If you could tell me now
It doesn’t matter, what shape it looks like foolish

Even though I, I’m going to down
You know I will be by my side
I know way this, how could make my over, over
What should I do with this feelings?
I think my heart has been already gone to you
Our love will last forever

When my head is full of you
I'm ready to you right over
I don’t care if you push me away

I can't think of time with out you
I can do anything with you
I don't want to imagine you in my world

Even though I I’m going to down
You know I will be by my side
I'll hold you tight so you don't leave alone
No one will put out the fire of our love
I think my heart has been already gone to you
Our love will last forever

The Memories we made Before
I'll take you every time you breathe while you're alive
Its gonna turn on our lights
I have a stronger love than anyone else
Every feels like love forever

Our love will last forever",7
445,후회 가득한 밤,시온,"오랜 시간 지나 이제야
그날 너와 마주쳐도
가슴 깊이 묻어둔 기억
다시 떠올라 눈물이 나

밤하늘의 별빛처럼 사라져버린 꿈
우리의 사랑도 그렇게 끝이 났어
눈물로 채운 날들 이제는 추억 속에
다시는 돌아갈 수 없는 그때의 우리

다른 길로 걸어왔지만
너의 웃음에 멈춰버려
헤어진 후의 시간들
돌아가고 싶어져

후회 가득한 밤
그날의 기억이 고개를 들어
눈물이 흘러 내려와
다시 그때로 돌아간다면
널 놓치지 않았을 거야

행복했던 그 순간들아
잊지 못할 그날들아
너를 만난 그때로
다시 돌아가고 싶어

밤하늘에 쏘아 올렸던
우리의 추억 찾고 싶어
시간은 무심히 가지만
널 놓친 것에 가슴이 아려와

후회 가득한 밤
그날의 기억이 고개를 들어
눈물이 흘러 내려와
다시 그때로 돌아간다면
널 놓치지 않았을 거야

기억 속에 남아있는 너의 미소 그리워
너와 함께 했던 날들 모두 다 잊을 수 없어
하지만 이젠 알아 우리가 갈 길은 달라
서로를 위해서 이제는 놓아줄게
눈부신 햇살 아래 사라져가는 그림자
우리의 사랑도 그렇게 멀어져 갔어
헤어짐의 아픔 가슴 속에 남아
이제는 서로 다른 길을 걸어야 해

시간이 흘러도 지울 수 없는 너의 기억
내 마음 깊은 곳에 남아있는 상처
하지만 이젠 알아 우리가 갈 길은 달라
서로를 위해서 이제는 놓아줄게

후회 가득한 밤
그날의 기억이 고개를 들어
눈물이 흘러 내려와 (흘러 내려와)
다시 그때로 돌아간다면
널 놓치지 않았을 거야

기억 속에 남아있는 너의 미소 그리워
내 마음 깊은 곳에 남아있는 상처
하지만 이젠 알아 우리가 갈 길은 달라
서로를 위해서 이제는 놓아줄게

기억 속에 남아있는 너의 미소 그리워
눈물로 채운 날들, 추억 속 한 곳에
이제는 안녕 서로의 길을 가고 있어",1
446,Falling,Zenho,"- Falling -
넌 절대 모를걸
널 얼마나 좋아하는지
넌 절대 모를걸
얼마나 내가 간절한지
널 닮아 가고 싶어 그게 뭐라든지
아직도 머릿속에 고민 그게 뭔지
난 네가 먼전데
난 널 두고는 절대 못가

그렇게 또 하루가 이틀이 삼일을 밤을새
아침에 눈을 뜨면 어제 너무 과했나
어디야? 뭐 했어? 지금은? 그래서
묻고 싶은 말이 많은데 한 번 더 참아봐
사랑이 뭔지
사랑 이 먼지
오늘이 지나면 사라질 먼지 (Big bang)
I think I'm falling for you
I think I'm falling for you
이제는 말해줘 쉽진 않겠지만
기다림이 얼마나 힘든지 몰라
모른 척은 이제 그만
넌 내 맘을 정말 몰라
네 맘도 힘들겠지만
넌 내 맘을 정말 몰라
네 맘도 힘들겠지만
넌 내 맘을 정말 몰라

넌 절대 모를걸
널 얼마나 좋아하는지
넌 절대 모를걸
얼마나 내가 간절한지
널 닮아 가고 싶어 그게 뭐라든지
아직도 머릿속에 고민 그게 뭔지
난 네가 먼전데
난 널 두곤 절대 못가

넌 절대
네에게 제대로 빠진 것만 같아
좋다고 말해줘 빨리
오늘도 너에게 falling",4
447,The Closer I Get To You,지효진,"지나온 시간들 사이로
떠오른 작은 기억하나
다가오듯 멀어지는
희미한 너의 미소

붉은빛으로 물들인 하루의 끝에서
스치는 이 바람이 내 맘을 설레게 해
The Closer I Get to You

흩어진 불빛들 사이로
따스한 온기가 느껴져
다가오듯 멀어지는
희미한 너의 미소
잊혀지지 않는 너의 모습 Uh - -

도시를 비춘 이 빛이
희미해져 갈 때
선명해진 너의 향기가
내 맘을 설레게 해
The Closer I Get to You

오늘이 지나고 나면
그저 기억으로만 남을까 봐
솔직하게 너에게 말하고 싶어
표현하지 못한 내 감정을

도시를 비춘 이 빛이
사라져갈 때
선명해진 너의 향기가
내 맘을 설레게 해
The Closer I Get to You

도시를 비춘 이 빛이
희미해져 갈 때
선명해진 너의 향기가
내 맘을 설레게 해
The Closer I Get to You",5
448,하남자의 사랑,연재 (YEONJAE),"누군갈 기다리는
작은 카페
같은 시간 같은 테이블
또 라떼
나름 덤덤히
한 잔 건네며
괜히 멋쩍은 척해
말 걸고 싶은데
남친 있겠지 100%
혹시 한 번 물어볼까?
아니야 괜히 차일 것 같아
헉 눈 마주쳤어
동공이 커졌네
청소하는 척
네 옆을
지나쳐
훔쳐봐 네 notebook
과제와 옆에 떠 있는
chat gpt
두 번째 눈 맞춤엔
씨익 웃어줬고
혹시 날 보러 매일 오는 건 아닌가?
에라 모르겠다 그냥 물어볼까?
오늘도 놓쳤어 타이밍
인생은 타이밍인데
또 놓쳤어 진짜
i’m getting more and more
it takes some time
I want to be closer for you
I know I'm stupid stupid
한마디 못해 나
네가 너무 pretty, pretty
다가가질 못해
it’s so hard
I really don’t know why
먼저 말 걸어주면
안 되겠니?
stupid stupid
바보 같아
미치겠네
오늘도 어김없이
기다리는 나
보이질 않는 너
마감 시간
점점 다가와
아쉬움 커져가
한숨을 내뱉는데
저 너머로
네 모습이 보여
용기 내 한 마디를
툭 던져봤어.
오늘 좀 늦으셨네요
그녀가 웃었어
혼자 오해만 쌓여가
그녈 위해
service
단골이라
주는 척
조각케잌
마감 때까지
자릴 지키고 공부하는 예쁜 얼굴
말하고 말았어
기다려 줄 수 있냐고
할 말 있어요
저 첫눈에 반한 것 같아요
도망가
밤새 또 해요 후회를
i’m getting more and more
it takes some time
I want to be closer for you
I know I'm stupid stupid
한마디 못해 나
네가 너무 pretty, pretty
다가가질 못해
it’s so hard
I really don’t know why
먼저 말 걸어주면
안 되겠니?
stupid stupid
바보 같아
미치겠네",3
449,Heaven,NIDA,"Oh heaven must be oh, oh missing, missing someone like me

그렇게 난 못해
어쩌면 네가 원한 driving
끈질긴 내 맘을 볼 수 있다면
Oh na na na
What you think mm mm mm mm yeah

위험한 규칙은 높아져가
맞춰줄 생각도 없는걸 알면서도
넌 왜 바래?

Heaven must be full of women like me
썩 맘에 들어
Oh I don't want to be perfect
Not my kinda love

If you want me
Repeat after me
‘I’m so sorry’
‘What was I thinking’

You don’t want me
Your fantasy
Never gonna get you very far

너 아직 거기야?
I'm already done
Boy, you're a fool who can't even start

You got that?
You're stupid
But I'm not trying to change that ‘bout you

빙빙 돌리는 너의 말투 지겨워
이렇다 저렇다 어떻게 하란 말이야
넌 왜 바래?

Heaven must be full of women like me
썩 맘에 들어
Oh I don't want to be perfect
Not my kinda love

If you want me
Repeat after me
‘I’m so sorry’
‘What was I thinking’

You don’t want me
Your fantasy
Never gonna get you very far

One 그래 이제
대답은 하나
Two 쉽게 말해
더 깊이 빠져
Three 그래 이제
끝났어 Take it

I don’t need you
I don’t hate you
I just don’t care anymore

If you want me
Repeat after me
‘I’m so sorry’
‘What was I thinking’

You don’t want me
Your fantasy
Never gonna get you very far

If you want me
Repeat after me
‘I’m so sorry’
‘What was I thinking’

You don’t want me
Your fantasy
Never gonna get you very far",352
450,기다릴게요,천지원,"늦은 밤 이 거리에 나 혼자
그댈 그리며 난 기다리죠
이 밤 어둠을 감싸주던
별빛 아래 내가 있죠

달빛에 물들던 이 거리에
그대 미소가 난 그리워요
이 밤 오늘도 기다리며
깊어져간 마음처럼

흐릿한 저 불빛 아래 나 홀로 남아
비춰오는 저 별들처럼
투명한 두 눈 속에
그대 모습 고이 담아

밤하늘 비추는 우리 별처럼
그대를 난 그릴게요
차가운 바람이 오늘을 스쳐지나도
언제나 변치 않기를

별빛에 내 마음 고이 담아
소중한 이 순간처럼
깊어진 이 밤에 꿈처럼 다가온 그대
언제나 항상 내가 기다릴게요

이 순간 난 기억해요 소중했던
그대의 미소 눈빛마저
투명한 두 눈 속에
가슴 깊이 고이 담아

밤하늘 비추는 우리 별처럼
그대를 난 그릴게요
차가운 바람이 오늘을 스쳐지나도
언제나 변치 않기를

별빛에 내 마음 고이 담아
소중한 이 순간처럼
깊어진 이 밤에 꿈처럼 다가온 그대
언제나 항상 내가 기다릴게요

어두웠던 이 밤에 홀로 내 마음을 담아
모든 순간마다 언제나 그대가 있기를 항상

밤하늘 비추는 우리 별처럼
그대를 난 그릴게요
수많은 별들이 우릴 비춰주는 이 밤
영원히 기억할게요

별빛에 내 마음 고이 담아
소중한 이 순간처럼
깊어진 이 밤에 꿈처럼 다가온 그대
언제나 항상 내가 기다릴게요",72
451,I GOT U,SUMMER CAKE (썸머케익),"Oh
We get nasty
Uh huh


Oh That girl
갖고 싶은건 뭐든 가질 수 있는 girls
Oh That girl
눈치 보는것 따윈 해본 적 없는 girls
The center of attention that's me
입에 달고 사는 말일걸
Oh That girl
예쁜애 옆에 예쁜애가 우리란걸


퀸이 좀 많아 여긴 This is not a chessboard
우릴 좀 따라야해 We’re not here for long tonight
너도 느끼잖아 Our beauty glow the hardest yeh


I GOT U (hello pretty)
Outfit check 할때 불러 I’m here for you
모두 쳐다보잖아 yeh you look good
Go on girl 그렇게 마셔 let’s get loose
Yeh I GOT U


All my pretties
Nude lips , eye lashes, tight dress
샴페인잔에 채워 818
결이 맞아버리는 Style 우린
통하는게 있잖아

I’m sick of rumors
쟤랑 안했는데
나를 안다는게 his trophy
어차피 떠들거 앞에서 say it
못할거면 디엠 좀 하지말고 ah?


퀸이 좀 많아 여긴 this is not a chessboard
우릴 좀 따라야해 We’re not here for long tonight
너도 느끼잖아 Our beauty glow the hardest yeh


I GOT U
Outfit check 할때 불러 I’m here for you
모두 쳐다보잖아 yeh you look good
Go on girl 그렇게 마셔 let’s get loose
Yeh I GOT U


You were f*ck killing on the dance floor
Did you seem him keep staring at you?
You’re a really bad b*tch, that’s what’s fun about you
So where is the next crazy party at",98
452,Diamond,BAD HABBIT,"Baby call my name
이제 너와 나의 사이가 너무 멀어졌어
Baby call my name
I'd like to get my diamond
너라는 Big diamond

착잡해 너만 보면
눈 뜨면 Back again
It's time to break up with me
Get away 너는 대체 내게 왜 이래

매일 밤마다 찾아와 내게 Beging
메마른 내 맘속에 너는 Garbage

스토킹 같은 너의
잘 지내냐는 말이 너무 치가 떨려
이젠 제발 좀 날
영원히 지워줘 남이 됐으니까

Step back no way
Don't test no cap
Debating no thanks
Look around and find your real things

Step back no way
Don't test no cap
Debating no thanks
Look around and find your real things

Off the hook
Just we met for dating
넌 근데 내게 왜 이래
I'll find my diamond (I'm ready)

Diamond in the rough
I'm all set don't you know
I told you never put a ring
I'll find my diamond (I'm ready)

Like a domino
Throw your Buffalo
너란 세상에서 헤엄치고 다닐 때
Like a domino
개나 줘버려
너와 같이 했던 추억 모두 다 이젠

널 벗어나서 혼자이니까
I knew that
너란 여잔 최악이잖아
You know that

Don't you 넌 될 수 없어 나의 Big diamond
니가 내게 했던 걸 생각하면
지난날의 내가 너무 가여워
다른 남자와 자고 있던 너

남들과 난 다른 걸 원해
시덥잖은 여자들은 뭔데
It's been a minute what you think
말해 My lady

Step back no way
Don't test no cap
Debating no thanks
Look around and find your real things

Step back no way
Don't test no cap
Debating no thanks
Look around and find your real things

Off the hook
Just we met for dating
넌 근데 내게 왜이래
I'll find my diamond (I'm ready)

Diamond in the rough
I'm all set don't you know
I told you never put a ring
I'll find my diamond (I'm ready)",21
453,pitapat,gmne(김니),"여전히 같아 baby
지루해 더 지쳐가 나
이제 나도 더는 안 참을래
이럴 시간이 없으니 다가가

you make me feel alive
네가 날 안으면
숨 참을게 love dive

널 꿈꿔왔던 all the time
감은 두 눈을 뜨면 너만
(남아)

네가 나타나
어지럽고 탁한 내 마음 속 너 가득히 내려

you're my paradise
너만이 날 꿈꾸게 해
영원히

you make me fantasize
눈이 마주치면
빠져들어 your eyes

이 순간만은 I don't mind
이젠 나도 모르게 너만
(찾아)

네가 나타나
어지럽고 탁한 내 마음 속 너 가득히 내려

you're my paradise
너만이 날 꿈꾸게 해
너만이

네가 나타나
어지럽고 탁한 내 마음 속 너 가득히 내려

you're my paradise
너만이 날 꿈꾸게 해
영원히",10
454,Whispers of the Heart,age3m,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
455,눈물 나는 날,에이미,"저 오늘 떠나요 어딘가로
눈물은 감춰요 제발 나 울진 말아줘
아프게 내 맘을 쥐어도 어쩔 수 없어 나
작은 미소 지으며 bye bye

매일같이 흘렀던 눈물 같은 my days
이리저리 방황하고 또 쓰러질 때쯤
힘들었어 나 지쳤어 나 떠날 거야 다 잊어
I cry away

Take me to nowhere, silent places들
슬픔이 없는 곳으로 떠날래 나
Like I'm a tear tear 흘러내리는 눈물처럼
난 조용하게 cry cry 나 울어

Take me to calm world anywhere 어디든
소란한 이곳을 떠나기만 하면
Silent night night 조용한 my days
조용하게 cry cry 나 울어

저 이제 쉴래요 떠날 거예요
마음을 닫을래요 제발 나 보진 말아줘
아프게 내 맘을 쥐어도 어쩔 수 없어 나
작은 미소 지으며 see ya

매일같이 흘렀던 눈물 같은 my days
이리저리 방황하고 또 쓰러질 때쯤
힘들었어 나 지쳤어 나 떠날 거야 다 잊어
I cry away

Take me to nowhere, silent places들
슬픔이 없는 곳으로 떠날래 나
Like I'm a tear tear 흘러내리는 눈물처럼
난 조용하게 cry cry 나 울어

Take me to calm world anywhere 어디든
소란한 이곳을 떠나기만 하면
Silent night night 조용한 my days
조용하게 cry cry 나 울어

I can cry away

Cry always

always always

Take me to calm world anywhere 어디든
소란한 이곳을 떠나기만 하면
Silent night night 조용한 my days
조용하게 cry cry 나 울어",0
456,어제(feat.leopard),frankmilo,"babe 어디떠나가지마
너에게 줄건 오직 luxury diamond
너가 보석이라면 난 사
널 그리워하지 내 어제는
i'm swiming pool like 너의
기억이 안나는 듯 해 내 어젠
baby please tell me don't leave me alone
다시 안와도 okay
다시 안와도 okay
뭐가 됐든 너라면 okay
날이 밝아도 ok
밤이 찾아도 ok
All i want is you I’ll be there
Phone call 뚜뚜 당장 받아
No more ㅜㅜ cuz I’m retire
I’m tryna going dead
딴 년과 going bed
I’m fell in love
I hate me my self and I
널 데리러
갈게 시간 빼놔
너는 돼 빌런
돌아와 그때로
너는 돼 빌런
떠나긴 일러 uh huh
babe 어디떠나가지마
너에게 줄건 오직 luxury diamond
너가 보석이라면 난 사
널 그리워하지 내 어제는
i'm swiming pool like 너의
기억이 안나는 듯 해 내 어젠
baby please tell me don't leave me alone",5
457,삐그덕,ADORA,"내 마음이 내 맘 같지가 않아요
또 삐그덕 또 삐그덕
아무래도 고장 난 것 같아요
또 삐그덕 또 삐그덕

이건 마치 나 혼자만 잔뜩 취해버린 것만 같아
나 바보처럼 보이면 어쩌죠

한걸음 두 걸음
용기 내 볼까
자연스레 그대의
곁에 가고파

비틀거리는 날 잡아줘
서투른 만큼
난 아마 진심인가 봐

그래 난 아마 진심인가 봐

이렇게 낯선 내 모습 놀랐죠
또 삐그덕 또 삐그덕
아무래도 시작된 것 같아요
내 사랑이 또 삐그덕

꿈결같이 나 혼자만 다른 세상에 사는 것 같아
날 바보로 만들어 버린 거죠

한걸음 두 걸음
용기 내 볼까
자연스레 그대의
곁에 가고파

비틀거리는 날 잡아줘
서투른 만큼
난 아마 진심인가 봐

흔하고 흔한 말
사랑이지만
이번만은 좀 다른
느낌인 거야

이제 수줍은 날 안아줘
서투른 만큼 난 아마 진심인 거야

그래 맞아 난 진심인 거야",143
458,gift,원셋 (1set),"기억하나요? 우리의 수줍던 그 시작을
기다리나요? 우리가 만나는 그날만을

표현이 서툴러 아끼고 싶던 내 맘 전할게요
우리를 비출 때 돌아설 때 언제나 그대가 함께 있었죠

Oh you 지치고 힘들 때 괜찮을 거라는 말은 못 해도
내가 그대 곁에 있을게 오래된 노래처럼 내게 기대

설레이나요? 아직 그댈 보면 두근거려
약속해 줘요 시간이 지나도 내 곁에 stay

여전히 서툴러 못다 한 말들 이제 얘기할게
우리가 기쁠 때 어려울 때 언제나 그대가 함께 있었죠

Oh you 지치고 힘들 때 괜찮을 거라는 말은 못 해도
내가 그대 곁에 있을게 오래된 노래처럼

For you 혼자라 느껴질 때 모든 게 뜻대로 되지 않아도
내가 그대 편이 돼줄게 오래된 친구처럼 내게 기대

언제나 널 위해 여기 있을게 시간이 흘러도",102
459,우리 몸은 사랑 없이 깨어있기엔 나약해서 (Feat. VLOUI),Heartlessclub,"we never saw it coming baby
종말은 여전히 끝에 있지
우리 몸은 사랑 없이 깨어 있기엔
무너져 내릴 거만 같지
I love the way you touch me girl
Girl just let me make wrongs
tell me you love me
다 잊어버리게
정신은 닳고
너를 울게 하네 마음도
어떻게 사랑하지 널 더
날 묻어줄래 못된 말로
악몽은 여전하게 at the night
지옥은 너의 눈에 shady
네 말은 나의 목줄

S*icide
kiss me a baby
네 말은 목줄같이
S*icide
말해줄래 오늘 밤
미워질 땐 너와 나.

my shawty dont worry
even fallin' apart here
it's like a warfare
with no bullet proof
넌 이미 killed me darling
얼마나 더 말해
이게 사랑이 아니면 뭘 더 바래
there's no fallacy
마치 fantasy
내가 졌어
가위바위보 마저도 질 뻔하지
네가 너무 이뻐서
매일이 안 뻔하지
네가 한국말을 못 해도
there's no problem
here, somebody
I need a who treat me
bae, don’t you need me?
why did you leave me
whole lotta pains I got
let me show you ma scars
you say this is a step
toward becomin' a star
you just want us to be casual
but I’m sorry bae I’m not in mood
s*icide s*icide

s*icide
kiss me a baby
네 말은 목줄같이
s*icide
말해줄래 오늘 밤
미워질 땐 너와 나.",64
460,Voicemail,Jayroh,"My girl I miss you
I want you yeah I wanna hold you yeah
But I just had to go
Thought I found the one
But at the wrong time
And cannot blame it too

But I don’t wanna
I don’t wanna regret it tomorrow
Thinking all of the nights I’ve been sorrow
How can I find someone
Someone just like you girl

So just know
Go find someone just like you did
But when it’s all over
(Ah yeah oh) just come back to me

I can only imagine
How your feelings would be
If you ever hear this
Have you ever missed my voice?
Just like this voicemail
We can’t undo our ways
Looks like a just like our parallel shadows

I know I can’t but still wanna hold you
I know I can’t but still wanna have you
I know I can’t but still wanna love you girl oh girl

I wish that I can one day can hold you
I wish that I can one day can have you girl
Just like our never ending shadow

You, you show up
Even in my dreams don’t wanna wake up
And everything you gave
Is living in my heart
Cannot erase it replace it
Who should I blame it to

But I don’t wanna
I don’t wanna regret it tomorrow (I don’t)
Thinking all of the nights I’ve been sorrow (oh yeah)
How can I find someone
Someone just like you girl (my girl)

So just know
Go find someone just like you did
But when it’s all over
Ah yeah oh just come back to me

I can only imagine
How your feelings would be
If you ever hear this
Have you ever missed my voice?
Just like this voicemail
We can’t undo our ways
Looks like a just like our parallel shadows

I know I can’t but still wanna hold you
I know I can’t but still wanna have you
I know I can’t but still wanna love you girl oh girl (oh na na oh no)

I wish that I can one day can hold you (oh yeah)
I wish that I can one day can have you girl (my girl)
oh wah ah ah ah (just like our never ending shadow)

Hi it’s me
It’s been a long time since I’ve heard from you
Your voice is starting to fade away
But remember you’ll always be in my heart
And when you think of me
I’ll be right next to you
Bye",17
461,빛이 날 뚫고,가경(GaGyeong),"빛이 날 뚫고
순간을 만끽하는 나는

바람이 나를 지나치고
지금을 느끼는 너와 나는

심장이 멎게
힘껏 달려왔는데
이런 건가

사랑 같은 게
우리 사이를 맞다고
부를 수 있나

내 봄이 되었던 널
나의 분홍 볼을 두고
놀려댔지

내 가을쯤에는
너의 어깨에 기대어
숨을 쉬었지

I'll keep on holding
My heart is evolving

I’ll learn to accept it
My hope is dissolving

춥지 않았던 날 내 손을 잡으며
온기를 나눠줬고

덥지 않던 날 내 말을 들으며
웃음을 지어줬어

빛이 날 뚫고
순간을 만끽하는 나는

바람이 나를 지나치고
지금을 느끼는 너와 나는",24
462,NOWSEEMETHEGIRLFRIEND,Polonem,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",7
463,Ride With Me,Webley (웨블리),"내 이야기는 모두 너로 일어나 끝나길 바라
넌 어때 오늘 하루도 온종일 피곤한 일과를 보냈대

너를 웃게 해 주고파
나를 만날 때라도 말이야
오랜만에 한강으로
산책하러 가

파란색과 주황색이 섞인
얼굴은 환하게 웃고 있지
그 모습에 내 하루는 완성됐지

넓은 구름 위로 Ride
여기 짐은 두고 가
목적지 없이 가자
Hoo woo vroom

바람 부는 날은 날
뒤에서 잡아줘 My baby
같은 곳을 보면 돼

Everything feels right with you
Everything feels right with you
너와 내가 했던 말들을 겹쳐다 보면
너를 따라 하게 돼 난 자연스레
Your words become the truth
네게 물들어가네 마치 욕조 같아
편하지 너의 품

너를 웃게 해 주고파
나를 만날 때라도 말이야
오랜만에 한강으로
산책하러 가

파란색과 주황색이 섞인
얼굴은 환하게 웃고 있지
그 모습에 내 하루는 완성됐지

넓은 구름 위로 Ride
여기 짐은 두고 가
목적지 없이 가자
Hoo woo vroom

바람 부는 날은 날
뒤에서 잡아줘 My baby
같은 곳을 보면 돼",9
464,My Dear Disgust,ARTIe In The Room,"Woo
Woo
Woo

Woo
Woo
Woo

Yeah, I can see what's behind your face
The disgust towards me that you can't erase
I can smell the hatred you filled this place with
It's crawling around like snakes
I'm used to all the hate towards me, to being everyone's emotional garbage bin
I'm getting numb to the sharp pain deep in my heart that no one has ever seen

So no more words of love or trust
It's all gonna turn to ugly dust
Soak my soul in tears
Yeah, let it rust
Drowning me with my dear disgust

Woo
Woo
Woo

Woo
Woo
Woo

Oh, I can see what's behind your face
The disgust towards me that you can't erase
When the sun sets and the streets are shaded the beast in you raises its head
If I fall in love again
I'm gonna put a bullet in my brain
If I ever shed tears again
I'll lock myself in until they are all drained

So no more words of love or trust
It's all gonna turn to ugly dust
Soak my soul in tears
Yeah, let it rust
Drowning me with my dear disgust

Woo
Woo
Woo

Woo
Woo
Woo

If I fall in love again
I'm gonna put a bullet in my brain
If I ever shed tears again",2
465,일기,Gio the gigantea,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",1
466,Nobody But You,Milky Day (밀키데이),"Where did you go?
Outta nowhere
You hit my line
Like you still care
Even though
I shouldn’t call back
I still think about the times we had
I know you wanna fix it
But this isn’t realistic, no no
I’m only down if you’re committed
So tell me are you with it?

Nobody but you
I been searching far and wide
But I just can’t seem to find
Somebody like you
Let me make it up to you
Promise I’ll wait up for you

Say just what you mean and leave it all behind
Tell me pretty lies that I just can’t deny
Trust me, I been trying
To change, but i’m divided, oh
Just give me one more chance to make this
right
Coz I swear you’re the only one I need
On sleepless nights I’m stuck in reverie
Let’s waste no time
I’ll stay by your side
Can we realign?

Is this what you really want
Tell me so I’ll make a move
Do you wanna feel what I’ve been feeling
Do you wanna see me again?
I still wanna see you again
and try to understand your point of view
I just wanna be right there when you need me

Nobody but you
I been searching far and wide
But I just can’t seem to find
Somebody like you
Let me make it up to you
Promise I’ll wait up for you

Nobody but you
I been searching far and wide
But I just can’t seem to find
Somebody like you
Let me make it up to you
Promise I’ll wait up for you",8
467,Jelly (Feat. 국승은),예원,"너를 만난 날, 내 맘은 두근
세상은 달콤해졌어
달달한 젤리를 떠다니듯
온통 핑크빛 세상
날 바라보는 너의 눈빛에
내 맘은 달콤해졌어
사르르 젤리가 녹아내리듯
내 맘을 빼앗겨 버렸어
우리의 맛 우리의 향
너와의 사랑을 간직할 거야
나를 향한 너의 달콤함
우리의 사랑을 노래할 거야
달콤 스윗한 Jelly
너와 함께이고 싶어 내 맘이
everyday every moment 내 곁에
달콤한 네가 너무 좋아
말랑 쫀득한 Jelly
너에게 안기고 싶어
everyday every moment
달콤하게 날 감싸주는 네가 좋아
널 알기 전에 싫었던 학교가
널 보러 가는 학교가 되어
주말보다 행복해
우리의 맛 우리의 향
너와의 사랑을 간직할 거야
나를 향한 너의 달콤함
우리의 사랑을 노래할 거야
달콤 스윗한 Jelly
너와 함께이고 싶어 내 맘이
everyday every moment 내 곁에
달콤한 네가 너무 좋아
말랑 쫀득한 Jelly
너에게 안기고 싶어
everyday every moment
달콤하게 날 감싸주는 네가 좋아
너만의 상큼함이
날 지배해버려
너만의 독특한, 그 독특한 맛을
너에게 다 담지 못해
달콤 스윗한 Jelly
너와 함께이고 싶어 내 맘이
everyday every moment 내 곁에
달콤한 네가 너무 좋아
말랑 쫀득한 Jelly
너에게 안기고 싶어
everyday every moment
달콤하게 날 감싸주는 네가 좋아",33
468,찾아줘,Poet(포엣),"다녀왔습니다
아무도 없는 내 방에 인사해
무기력한 내 몸 씻어내

누군가에게 문자가 왔을 것 같아 확인해
핸드폰 알람에 수없이 쌓여버린 스팸

나 여기 있어
누가 날 좀 찾아줘
나 여기 있어
누가 날 좀 찾아줘

나 여기 있어
누가 날 좀 찾아줘
나 여기 있어
누가 날 좀 찾아줘


컴퓨터에 비친
내 모습이 싫지
변하려고 했지
말처럼 쉽다면 전부 됐겠지

왜 내 탓이래
이때까지 냅둔 현실이 잘못한 거잖아
소리쳐 난 무죄
썩어버린 내 심장 어서 돌려놔

창문 밖 사람들 재밌게 얘기해
나도 저 얘기 아는데
슬퍼하는 사람 옆에 친구가 많네
나도 울 줄 아는데

아무리 봐도 세상은 날 버린거 같애
침대에 누워 잠이나 잘래",1
